vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,369.02,13.55,32.58,50.741,1.863,16.288,FP,,,,,,,
103,1,322.0,13.38,96.38,44.275,1.839,48.188,FP,,,,,,,
103,2,317.0,23.5,18.0,43.588,3.231,9.0,FP,,,,,,,
103,3,370.83,28.83,96.5,50.99,3.965,48.25,FP,,,,,,,
103,4,402.68,62.85,32.24,55.368,8.642,16.119,FP,,,,,,,
103,5,408.87,63.32,95.78,56.22,8.707,47.89,TP,7,1.048,2.12,2.365,-0.953,0.435,2.12
103,6,194.07,63.05,95.77,26.685,8.669,47.887,FP,,,,,,,
103,7,304.39,63.04,95.85,41.853,8.667,47.923,FP,,,,,,,
103,8,303.72,63.09,31.96,41.762,8.675,15.982,FP,,,,,,,
103,9,406.02,62.28,40.62,55.828,8.564,20.311,FP,,,,,,,
103,10,461.78,61.96,95.96,63.495,8.519,47.982,FP,,,,,,,
103,11,408.93,63.15,105.64,56.228,8.683,52.818,FP,,,,,,,
103,12,408.87,62.89,112.68,56.219,8.647,56.34,FP,,,,,,,
103,13,412.72,63.61,158.72,56.749,8.747,79.361,FP,,,,,,,
103,14,318.0,63.0,32.0,43.725,8.663,16.0,FP,,,,,,,
103,15,321.1,77.71,32.48,44.151,10.685,16.242,FP,,,,,,,
103,16,324.65,93.44,31.98,44.64,12.848,15.992,FP,,,,,,,
103,17,65.45,109.91,32.55,9.0,15.113,16.273,FP,,,,,,,
103,18,71.0,110.33,32.33,9.762,15.171,16.167,FP,,,,,,,
103,19,205.02,117.27,95.65,28.19,16.125,47.826,FP,,,,,,,
103,20,195.32,119.13,32.44,26.856,16.38,16.222,FP,,,,,,,
103,21,102.05,121.28,96.63,14.032,16.676,48.317,FP,,,,,,,
103,22,103.2,120.49,104.95,14.19,16.567,52.474,FP,,,,,,,
103,23,102.77,121.23,112.59,14.131,16.669,56.295,FP,,,,,,,
103,24,104.0,120.5,130.0,14.3,16.569,65.0,FP,,,,,,,
103,25,107.36,141.04,32.5,14.763,19.394,16.252,FP,,,,,,,
103,26,100.56,141.58,96.11,13.827,19.468,48.056,FP,,,,,,,
103,27,110.25,140.75,96.25,15.159,19.353,48.125,FP,,,,,,,
103,28,16.28,160.25,31.97,2.239,22.035,15.986,FP,,,,,,,
103,29,18.58,159.54,96.17,2.555,21.937,48.085,FP,,,,,,,
103,30,347.94,184.82,32.12,47.841,25.413,16.06,TP,16,0.63,1.71,1.822,-0.458,0.433,-1.71
103,31,350.07,183.01,107.34,48.134,25.164,53.669,FP,,,,,,,
103,32,349.26,183.57,40.67,48.023,25.241,20.337,FP,,,,,,,
103,33,345.43,188.59,96.06,47.497,25.932,48.028,FP,,,,,,,
103,34,352.12,182.61,133.66,48.417,25.108,66.832,FP,,,,,,,
103,35,352.43,181.06,144.55,48.46,24.895,72.274,FP,,,,,,,
103,36,353.08,184.67,159.86,48.549,25.392,79.93,FP,,,,,,,
103,37,353.38,184.64,167.98,48.589,25.389,83.989,FP,,,,,,,
103,38,344.0,182.5,113.0,47.3,25.094,56.5,FP,,,,,,,
103,39,191.75,189.17,31.88,26.365,26.011,15.939,FP,,,,,,,
103,40,351.0,185.0,9.0,48.263,25.438,4.5,FP,,,,,,,
103,41,353.2,186.0,9.0,48.565,25.575,4.5,FP,,,,,,,
103,42,27.51,189.3,96.04,3.782,26.029,48.018,FP,,,,,,,
103,43,33.53,190.41,31.86,4.61,26.182,15.932,FP,,,,,,,
103,44,346.0,187.0,113.0,47.575,25.712,56.5,FP,,,,,,,
103,45,446.98,189.95,32.18,61.46,26.118,16.09,FP,,,,,,,
103,46,205.73,189.74,96.15,28.288,26.089,48.075,FP,,,,,,,
103,47,350.0,189.0,113.0,48.125,25.988,56.5,FP,,,,,,,
103,48,192.5,190.5,96.5,26.469,26.194,48.25,FP,,,,,,,
103,49,189.17,206.7,32.04,26.01,28.422,16.019,FP,,,,,,,
103,50,66.14,221.86,96.86,9.095,30.505,48.429,FP,,,,,,,
103,51,63.0,222.0,97.0,8.663,30.525,48.5,FP,,,,,,,
103,52,104.26,238.07,95.75,14.336,32.734,47.873,FP,,,,,,,
103,53,67.73,237.6,31.9,9.313,32.67,15.951,FP,,,,,,,
103,54,110.6,237.4,160.2,15.208,32.642,80.1,FP,,,,,,,
103,55,66.28,270.83,32.23,9.113,37.24,16.117,FP,,,,,,,
103,56,225.15,284.9,31.98,30.958,39.174,15.991,FP,,,,,,,
103,57,66.84,285.37,32.05,9.19,39.238,16.023,FP,,,,,,,
103,58,144.37,288.19,31.95,19.851,39.626,15.977,FP,,,,,,,
103,59,225.8,284.8,40.75,31.048,39.16,20.375,FP,,,,,,,
103,60,150.53,288.51,94.19,20.698,39.67,47.093,FP,,,,,,,
103,61,323.11,285.33,96.27,44.428,39.233,48.133,FP,,,,,,,
103,62,151.16,287.77,109.43,20.784,39.569,54.715,FP,,,,,,,
103,63,220.08,286.31,96.3,30.262,39.367,48.149,FP,,,,,,,
103,64,150.17,287.89,80.67,20.649,39.585,40.337,FP,,,,,,,
103,65,225.4,286.2,104.8,30.993,39.353,52.4,FP,,,,,,,
103,66,151.4,291.39,130.0,20.817,40.066,65.0,FP,,,,,,,
103,67,319.48,300.76,32.47,43.929,41.354,16.233,FP,,,,,,,
103,68,321.5,301.0,96.5,44.206,41.388,48.25,FP,,,,,,,
103,69,114.5,313.42,1.73,15.743,43.096,0.867,FP,,,,,,,
103,70,114.36,310.86,8.36,15.724,42.743,4.179,FP,,,,,,,
103,71,441.38,317.67,31.9,60.69,43.679,15.949,FP,,,,,,,
