vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,443.93,64.28,30.86,61.04,8.839,15.428,FP,,,,,,,
103,1,446.0,63.0,96.0,61.325,8.663,48.0,FP,,,,,,,
103,2,444.84,67.14,159.47,61.166,9.232,79.737,TP,0,0.475,3.422,3.455,0.401,0.255,3.422
103,3,445.12,64.88,65.0,61.205,8.92,32.5,FP,,,,,,,
103,4,445.24,67.76,167.35,61.22,9.318,83.676,FP,,,,,,,
103,5,443.58,69.37,95.6,60.992,9.538,47.799,FP,,,,,,,
103,6,29.42,167.56,96.6,4.045,23.039,48.302,FP,,,,,,,
103,7,28.5,169.0,41.0,3.919,23.238,20.5,TP,2,0.697,2.736,2.824,0.685,0.13,2.736
103,8,473.3,180.3,167.2,65.079,24.791,83.6,FP,,,,,,,
103,9,476.33,181.1,31.87,65.496,24.901,15.933,FP,,,,,,,
103,10,486.73,188.17,95.37,66.926,25.873,47.683,FP,,,,,,,
103,11,326.09,230.69,58.68,44.838,31.72,29.342,FP,,,,,,,
103,12,328.35,231.91,95.71,45.148,31.888,47.855,FP,,,,,,,
103,13,323.06,232.0,159.53,44.42,31.9,79.764,FP,,,,,,,
103,14,322.5,231.0,168.0,44.344,31.763,84.0,FP,,,,,,,
103,15,324.21,233.5,167.32,44.579,32.106,83.661,FP,,,,,,,
103,16,360.19,394.27,32.58,49.526,54.212,16.288,FP,,,,,,,
103,17,226.81,396.61,57.39,31.187,54.534,28.694,FP,,,,,,,
103,18,358.6,395.8,59.0,49.308,54.423,29.5,FP,,,,,,,
103,19,359.79,396.65,167.56,49.472,54.539,83.779,FP,,,,,,,
103,20,231.41,398.25,159.59,31.818,54.759,79.797,FP,,,,,,,
103,21,360.0,396.0,60.0,49.5,54.45,30.0,FP,,,,,,,
103,22,231.12,399.0,167.62,31.78,54.863,83.812,FP,,,,,,,
103,23,309.16,501.08,96.24,42.51,68.898,48.12,FP,,,,,,,
103,24,304.83,508.64,32.6,41.914,69.938,16.302,FP,,,,,,,
103,25,306.4,509.73,95.47,42.13,70.088,47.733,FP,,,,,,,
103,,,,,58.35,17.18,59.268,FN,1,,,,,,
103,,,,,64.971,24.864,42.116,FN,3,,,,,,
103,,,,,44.934,31.849,54.667,FN,4,,,,,,
103,,,,,36.333,37.26,93.705,FN,5,,,,,,
103,,,,,2.458,42.172,93.063,FN,6,,,,,,
103,,,,,49.646,54.279,48.737,FN,7,,,,,,
103,,,,,31.274,54.475,60.778,FN,8,,,,,,
103,,,,,42.235,69.343,36.379,FN,9,,,,,,
104,0,14.58,57.58,96.56,2.005,7.917,48.28,FP,,,,,,,
104,1,396.58,114.08,160.42,54.53,15.686,80.208,FP,,,,,,,
104,2,388.78,126.08,76.57,53.457,17.336,38.283,TP,2,0.536,0.976,1.114,0.031,-0.535,-0.976
104,3,390.06,130.84,73.44,53.634,17.99,36.722,FP,,,,,,,
104,4,390.44,130.11,88.56,53.686,17.89,44.278,FP,,,,,,,
104,5,392.17,129.67,80.33,53.923,17.829,40.167,FP,,,,,,,
104,6,390.5,130.5,78.5,53.694,17.944,39.25,FP,,,,,,,
104,7,355.65,164.19,95.99,48.902,22.577,47.997,FP,,,,,,,
104,8,355.0,168.23,28.61,48.812,23.131,14.306,TP,3,0.595,1.453,1.57,-0.144,0.577,-1.453
104,9,356.0,166.0,20.5,48.95,22.825,10.25,FP,,,,,,,
104,10,63.83,199.91,95.63,8.777,27.487,47.817,FP,,,,,,,
104,11,65.64,201.01,29.89,9.025,27.64,14.946,TP,4,0.226,3.681,3.688,0.052,-0.22,-3.681
104,12,429.33,347.92,96.5,59.032,47.839,48.248,FP,,,,,,,
104,13,261.36,349.7,93.79,35.937,48.084,46.893,FP,,,,,,,
104,14,251.03,349.43,96.31,34.516,48.046,48.157,FP,,,,,,,
104,15,426.33,349.83,33.0,58.621,48.102,16.5,FP,,,,,,,
104,16,425.0,350.0,17.0,58.438,48.125,8.5,FP,,,,,,,
104,17,79.12,373.38,167.25,10.88,51.339,83.625,FP,,,,,,,
104,18,78.17,381.47,33.81,10.748,52.452,16.903,FP,,,,,,,
104,19,29.7,407.3,43.98,4.084,56.004,21.992,FP,,,,,,,
104,20,32.5,408.0,39.0,4.469,56.1,19.5,FP,,,,,,,
104,21,240.97,427.36,96.17,33.134,58.762,48.083,FP,,,,,,,
104,22,246.14,427.84,23.81,33.844,58.828,11.905,FP,,,,,,,
104,,,,,1.027,7.832,39.445,FN,0,,,,,,
104,,,,,21.11,16.931,47.72,FN,1,,,,,,
104,,,,,58.891,47.882,32.012,FN,5,,,,,,
104,,,,,35.649,48.189,38.266,FN,6,,,,,,
104,,,,,10.856,52.444,72.529,FN,7,,,,,,
104,,,,,4.295,55.739,7.994,FN,8,,,,,,
104,,,,,33.926,58.858,16.908,FN,9,,,,,,
105,0,99.31,72.24,41.16,13.656,9.932,20.578,FP,,,,,,,
105,1,94.0,71.0,167.0,12.925,9.762,83.5,FP,,,,,,,
105,2,102.6,72.65,96.33,14.108,9.99,48.163,FP,,,,,,,
105,3,94.67,72.67,65.0,13.017,9.992,32.5,FP,,,,,,,
