vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,61.0,15.0,95.5,8.387,2.062,47.75,FP,,,,,,,
103,1,58.33,18.08,32.99,8.021,2.486,16.494,FP,,,,,,,
103,2,59.35,18.41,20.31,8.161,2.531,10.155,FP,,,,,,,
103,3,58.0,17.8,38.8,7.975,2.447,19.4,TP,0,0.478,4.097,4.125,-0.045,0.476,-4.097
103,4,59.5,18.0,27.0,8.181,2.475,13.5,FP,,,,,,,
103,5,58.33,18.33,43.0,8.021,2.521,21.5,FP,,,,,,,
103,6,62.43,31.43,167.71,8.584,4.321,83.857,FP,,,,,,,
103,7,62.82,32.0,159.55,8.637,4.4,79.773,FP,,,,,,,
103,8,444.22,43.91,18.0,61.08,6.037,9.002,FP,,,,,,,
103,9,444.46,45.32,95.58,61.113,6.232,47.789,FP,,,,,,,
103,10,444.55,46.37,29.58,61.125,6.376,14.789,TP,4,0.672,1.091,1.282,0.609,0.285,1.091
103,11,151.09,46.12,25.6,20.775,6.342,12.799,FP,,,,,,,
103,12,157.71,46.92,95.84,21.685,6.452,47.918,FP,,,,,,,
103,13,442.86,42.43,34.57,60.893,5.834,17.286,FP,,,,,,,
103,14,134.84,47.74,95.45,18.54,6.565,47.726,FP,,,,,,,
103,15,439.0,47.0,30.5,60.363,6.463,15.25,FP,,,,,,,
103,16,445.5,47.0,35.0,61.256,6.463,17.5,FP,,,,,,,
103,17,442.33,48.33,38.0,60.821,6.646,19.0,FP,,,,,,,
103,18,443.0,48.0,14.0,60.913,6.6,7.0,FP,,,,,,,
103,19,443.0,48.0,36.0,60.913,6.6,18.0,FP,,,,,,,
103,20,447.25,48.25,38.0,61.497,6.634,19.0,FP,,,,,,,
103,21,288.33,54.33,20.0,39.646,7.471,10.0,TP,5,0.912,1.719,1.946,0.799,-0.44,1.719
103,22,282.5,59.0,14.0,38.844,8.113,7.0,FP,,,,,,,
103,23,285.25,62.62,29.8,39.222,8.61,14.901,FP,,,,,,,
103,24,283.34,62.39,95.53,38.96,8.579,47.763,FP,,,,,,,
103,25,281.67,61.67,15.0,38.729,8.479,7.5,FP,,,,,,,
103,26,288.0,63.0,19.0,39.6,8.663,9.5,FP,,,,,,,
103,27,64.51,114.67,31.48,8.87,15.767,15.742,FP,,,,,,,
103,28,424.47,117.98,20.1,58.364,16.223,10.048,TP,6,0.495,1.806,1.872,0.39,-0.304,-1.806
103,29,424.61,117.95,33.25,58.384,16.218,16.624,FP,,,,,,,
103,30,423.0,118.0,15.0,58.163,16.225,7.5,FP,,,,,,,
103,31,424.0,118.0,16.0,58.3,16.225,8.0,FP,,,,,,,
103,32,6.0,174.25,96.0,0.825,23.959,48.0,FP,,,,,,,
103,33,189.89,190.89,95.42,26.111,26.248,47.711,FP,,,,,,,
103,34,505.36,190.73,95.27,69.488,26.225,47.636,FP,,,,,,,
103,35,502.5,191.0,96.0,69.094,26.263,48.0,FP,,,,,,,
103,36,508.0,191.0,96.0,69.85,26.263,48.0,FP,,,,,,,
103,37,192.0,192.0,96.0,26.4,26.4,48.0,FP,,,,,,,
103,38,502.0,193.0,95.0,69.025,26.538,47.5,FP,,,,,,,
103,39,334.49,211.97,26.86,45.993,29.146,13.431,TP,11,0.4,2.668,2.698,0.314,-0.248,-2.668
103,40,335.0,210.5,11.0,46.062,28.944,5.5,FP,,,,,,,
103,41,335.0,211.0,14.5,46.062,29.013,7.25,FP,,,,,,,
103,42,336.0,212.0,12.0,46.2,29.15,6.0,FP,,,,,,,
103,43,336.0,212.0,16.0,46.2,29.15,8.0,FP,,,,,,,
103,44,333.49,215.55,95.57,45.855,29.638,47.786,FP,,,,,,,
103,45,336.0,214.5,12.0,46.2,29.494,6.0,FP,,,,,,,
103,46,335.0,215.0,11.0,46.062,29.562,5.5,FP,,,,,,,
103,47,336.0,215.0,16.0,46.2,29.562,8.0,FP,,,,,,,
103,48,61.12,253.4,95.4,8.404,34.842,47.7,FP,,,,,,,
103,49,60.77,259.91,95.46,8.356,35.738,47.732,FP,,,,,,,
103,50,145.67,302.67,19.33,20.029,41.617,9.667,TP,14,0.287,3.065,3.078,0.136,-0.252,-3.065
103,51,146.0,302.0,15.0,20.075,41.525,7.5,FP,,,,,,,
103,52,446.22,319.29,31.53,61.356,43.903,15.767,FP,,,,,,,
103,53,317.33,320.74,95.33,43.633,44.102,47.667,FP,,,,,,,
103,54,321.28,320.33,31.89,44.176,44.046,15.944,FP,,,,,,,
103,55,332.8,318.4,32.0,45.76,43.78,16.0,FP,,,,,,,
103,56,318.0,338.5,96.0,43.725,46.544,48.0,FP,,,,,,,
103,57,177.38,351.2,95.53,24.389,48.29,47.766,FP,,,,,,,
103,58,89.09,380.5,31.59,12.25,52.319,15.794,FP,,,,,,,
103,59,189.69,448.64,95.61,26.083,61.689,47.804,FP,,,,,,,
103,60,318.43,447.14,159.43,43.784,61.482,79.714,FP,,,,,,,
103,61,318.75,446.88,167.5,43.828,61.445,83.75,FP,,,,,,,
103,62,320.0,448.0,168.0,44.0,61.6,84.0,FP,,,,,,,
103,,,,,8.142,4.615,63.47,FN,1,,,,,,
103,,,,,21.626,6.094,41.094,FN,2,,,,,,
103,,,,,19.091,6.284,6.531,FN,3,,,,,,
103,,,,,50.02,18.403,85.762,FN,7,,,,,,
103,,,,,42.474,20.71,95.03,FN,8,,,,,,
103,,,,,2.124,23.42,46.724,FN,9,,,,,,
103,,,,,68.353,30.128,80.078,FN,10,,,,,,
103,,,,,8.427,35.402,40.764,FN,12,,,,,,
103,,,,,36.641,37.144,83.254,FN,13,,,,,,
103,,,,,24.363,48.061,75.46,FN,15,,,,,,
103,,,,,11.912,51.002,46.481,FN,16,,,,,,
103,,,,,13.635,53.628,74.304,FN,17,,,,,,
103,,,,,60.357,67.677,93.097,FN,18,,,,,,
103,,,,,15.006,69.535,95.506,FN,19,,,,,,
104,0,178.0,4.0,168.0,24.475,0.55,84.0,FP,,,,,,,
104,1,292.35,66.92,31.76,40.199,9.202,15.878,FP,,,,,,,
104,2,445.67,62.67,96.0,61.279,8.617,48.0,FP,,,,,,,
