vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,59.43,26.83,95.35,8.172,3.689,47.673,FP,,,,,,,
103,1,57.09,19.31,31.86,7.85,2.656,15.928,FP,,,,,,,
103,2,57.0,22.0,21.0,7.838,3.025,10.5,FP,,,,,,,
103,3,57.0,22.0,25.5,7.838,3.025,12.75,FP,,,,,,,
103,4,439.85,42.2,95.38,60.479,5.803,47.69,FP,,,,,,,
103,5,439.85,44.59,31.87,60.479,6.132,15.935,TP,4,0.056,2.237,2.238,-0.038,0.041,2.237
103,6,145.8,42.8,95.61,20.047,5.885,47.804,FP,,,,,,,
103,7,147.87,45.21,32.09,20.333,6.216,16.046,FP,,,,,,,
103,8,441.29,45.87,20.13,60.677,6.307,10.065,FP,,,,,,,
103,9,148.8,46.0,21.4,20.46,6.325,10.7,FP,,,,,,,
103,10,149.0,46.0,25.0,20.488,6.325,12.5,FP,,,,,,,
103,11,441.0,46.0,25.5,60.638,6.325,12.75,FP,,,,,,,
103,12,279.43,58.43,95.54,38.421,8.034,47.772,FP,,,,,,,
103,13,282.45,59.17,32.43,38.836,8.136,16.217,FP,,,,,,,
103,14,281.06,57.17,55.36,38.646,7.86,27.681,FP,,,,,,,
103,15,282.2,60.3,22.77,38.802,8.291,11.385,TP,5,0.383,3.104,3.128,-0.045,0.38,3.104
103,16,284.0,56.0,43.0,39.05,7.7,21.5,FP,,,,,,,
103,17,284.0,56.0,45.0,39.05,7.7,22.5,FP,,,,,,,
103,18,422.82,118.17,32.25,58.137,16.249,16.123,TP,6,0.322,4.269,4.281,0.163,-0.278,4.269
103,19,421.78,117.86,55.49,57.995,16.206,27.743,FP,,,,,,,
103,20,422.19,119.5,95.74,58.051,16.431,47.869,FP,,,,,,,
103,21,421.31,135.75,31.56,57.93,18.666,15.781,FP,,,,,,,
103,22,13.23,170.44,31.64,1.819,23.435,15.82,FP,,,,,,,
103,23,330.19,213.15,95.38,45.401,29.309,47.692,FP,,,,,,,
