vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,428.19,19.35,95.43,58.876,2.66,47.714,FP,,,,,,,
103,1,34.5,17.0,96.5,4.744,2.338,48.25,FP,,,,,,,
103,2,103.39,19.52,32.25,14.217,2.685,16.126,TP,3,0.658,0.236,0.699,-0.365,0.547,0.236
103,3,413.71,21.41,53.33,56.886,2.944,26.664,FP,,,,,,,
103,4,410.5,24.5,49.0,56.444,3.369,24.5,FP,,,,,,,
103,5,193.19,30.05,95.43,26.564,4.132,47.716,FP,,,,,,,
103,6,400.66,30.43,169.41,55.091,4.184,84.704,FP,,,,,,,
103,7,398.75,29.75,160.25,54.828,4.091,80.125,FP,,,,,,,
103,8,436.67,43.0,166.58,60.042,5.912,83.292,FP,,,,,,,
103,9,405.21,62.41,34.5,55.716,8.581,17.248,FP,,,,,,,
103,10,406.1,64.15,95.49,55.838,8.82,47.745,FP,,,,,,,
103,11,304.98,64.34,95.44,41.934,8.846,47.721,FP,,,,,,,
103,12,406.11,62.0,56.79,55.841,8.524,28.396,FP,,,,,,,
103,13,351.7,63.04,159.09,48.358,8.668,79.543,FP,,,,,,,
103,14,59.13,63.39,31.54,8.131,8.717,15.77,FP,,,,,,,
103,15,307.34,64.67,31.64,42.26,8.893,15.822,FP,,,,,,,
103,16,303.33,62.73,57.56,41.708,8.626,28.779,TP,9,0.495,3.093,3.132,-0.376,-0.323,-3.093
103,17,447.81,63.7,95.7,61.573,8.759,47.851,FP,,,,,,,
103,18,62.0,63.62,168.19,8.525,8.748,84.095,FP,,,,,,,
103,19,62.29,64.54,159.9,8.565,8.874,79.948,FP,,,,,,,
103,20,301.79,73.82,160.08,41.497,10.15,80.038,FP,,,,,,,
103,21,191.32,78.77,31.3,26.306,10.831,15.65,FP,,,,,,,
103,22,321.42,96.75,31.32,44.195,13.303,15.659,FP,,,,,,,
103,23,318.44,94.89,192.52,43.786,13.047,96.259,FP,,,,,,,
103,24,317.92,95.5,184.58,43.714,13.131,92.292,FP,,,,,,,
103,25,204.71,119.55,95.22,28.148,16.439,47.61,FP,,,,,,,
103,26,201.54,117.98,41.12,27.712,16.222,20.562,FP,,,,,,,
103,27,200.56,120.72,56.54,27.578,16.599,28.272,FP,,,,,,,
103,28,203.2,120.58,71.62,27.94,16.58,35.812,FP,,,,,,,
103,29,198.2,120.0,32.8,27.253,16.5,16.4,FP,,,,,,,
103,30,194.67,122.11,32.44,26.767,16.79,16.222,FP,,,,,,,
103,31,103.14,125.36,99.83,14.182,17.237,49.915,FP,,,,,,,
