vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,439.77,63.89,31.52,60.469,8.784,15.761,FP,,,,,,,
103,1,439.41,67.87,95.54,60.418,9.332,47.769,FP,,,,,,,
103,2,23.43,167.63,95.6,3.221,23.049,47.8,FP,,,,,,,
103,3,23.57,167.69,31.71,3.241,23.057,15.853,TP,2,0.051,1.911,1.911,0.007,-0.051,-1.911
103,4,471.39,180.27,31.59,64.815,24.788,15.793,FP,,,,,,,
103,5,471.43,181.87,95.62,64.821,25.007,47.811,FP,,,,,,,
103,6,327.39,231.85,31.57,45.017,31.879,15.786,FP,,,,,,,
103,7,327.18,231.6,95.55,44.988,31.845,47.773,FP,,,,,,,
103,8,359.38,391.62,31.66,49.415,53.848,15.828,FP,,,,,,,
103,9,359.5,391.5,95.5,49.431,53.831,47.75,TP,7,0.497,0.987,1.105,-0.215,-0.448,-0.987
103,10,303.43,500.43,31.43,41.721,68.809,15.714,FP,,,,,,,
103,11,303.5,504.0,95.0,41.731,69.3,47.5,FP,,,,,,,
103,,,,,60.765,8.977,76.314,FN,0,,,,,,
103,,,,,58.35,17.18,59.268,FN,1,,,,,,
103,,,,,64.971,24.864,42.116,FN,3,,,,,,
103,,,,,44.934,31.849,54.667,FN,4,,,,,,
103,,,,,36.333,37.26,93.705,FN,5,,,,,,
103,,,,,2.458,42.172,93.063,FN,6,,,,,,
103,,,,,31.274,54.475,60.778,FN,8,,,,,,
103,,,,,42.235,69.343,36.379,FN,9,,,,,,
104,0,5.47,55.68,31.5,0.752,7.656,15.75,FP,,,,,,,
104,1,4.5,56.0,95.0,0.619,7.7,47.5,FP,,,,,,,
104,2,151.5,121.0,31.0,20.831,16.638,15.5,FP,,,,,,,
104,3,359.16,162.82,95.47,49.384,22.387,47.737,FP,,,,,,,
104,4,351.65,167.21,31.51,48.352,22.992,15.757,TP,3,0.746,0.003,0.746,-0.604,0.437,-0.003
104,5,63.35,200.02,95.66,8.711,27.503,47.829,FP,,,,,,,
104,6,63.41,201.03,31.69,8.719,27.642,15.845,TP,4,0.335,2.783,2.803,-0.255,-0.218,-2.783
104,7,431.16,346.41,31.68,59.284,47.631,15.841,FP,,,,,,,
104,8,430.93,349.93,95.51,59.253,48.115,47.754,FP,,,,,,,
104,9,261.0,351.15,31.5,35.888,48.284,15.75,FP,,,,,,,
