vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,56.71,10.0,95.0,7.798,1.375,47.5,FP,,,,,,,
103,1,55.88,25.6,95.0,7.684,3.521,47.5,FP,,,,,,,
103,2,61.29,29.22,160.0,8.427,4.018,80.0,FP,,,,,,,
103,3,60.48,34.61,95.52,8.316,4.759,47.761,FP,,,,,,,
103,4,158.64,47.35,95.86,21.813,6.51,47.929,FP,,,,,,,
103,5,148.0,42.0,31.0,20.35,5.775,15.5,FP,,,,,,,
103,6,441.12,44.12,96.0,60.655,6.067,48.0,FP,,,,,,,
103,7,455.25,56.25,167.65,62.597,7.734,83.825,FP,,,,,,,
103,8,424.15,119.36,19.97,58.321,16.412,9.986,TP,6,0.366,1.868,1.903,0.347,-0.115,-1.868
103,9,331.87,214.63,18.82,45.633,29.512,9.411,FP,,,,,,,
103,10,331.64,214.73,168.0,45.6,29.525,84.0,FP,,,,,,,
103,11,500.63,216.26,95.87,68.837,29.736,47.935,FP,,,,,,,
103,12,69.5,250.0,159.0,9.556,34.375,79.5,FP,,,,,,,
103,13,60.81,260.09,94.91,8.362,35.762,47.456,FP,,,,,,,
103,14,143.47,303.46,95.69,19.727,41.725,47.844,FP,,,,,,,
103,15,459.12,313.31,95.0,63.13,43.08,47.5,FP,,,,,,,
103,16,177.53,351.6,95.78,24.41,48.346,47.892,FP,,,,,,,
103,,,,,8.02,1.972,23.497,FN,0,,,,,,
103,,,,,8.142,4.615,63.47,FN,1,,,,,,
103,,,,,21.626,6.094,41.094,FN,2,,,,,,
103,,,,,19.091,6.284,6.531,FN,3,,,,,,
103,,,,,60.517,6.091,13.698,FN,4,,,,,,
103,,,,,38.847,7.911,8.281,FN,5,,,,,,
103,,,,,50.02,18.403,85.762,FN,7,,,,,,
103,,,,,42.474,20.71,95.03,FN,8,,,,,,
103,,,,,2.124,23.42,46.724,FN,9,,,,,,
103,,,,,68.353,30.128,80.078,FN,10,,,,,,
103,,,,,45.678,29.395,16.099,FN,11,,,,,,
103,,,,,8.427,35.402,40.764,FN,12,,,,,,
103,,,,,36.641,37.144,83.254,FN,13,,,,,,
103,,,,,19.893,41.869,12.731,FN,14,,,,,,
103,,,,,24.363,48.061,75.46,FN,15,,,,,,
103,,,,,11.912,51.002,46.481,FN,16,,,,,,
103,,,,,13.635,53.628,74.304,FN,17,,,,,,
103,,,,,60.357,67.677,93.097,FN,18,,,,,,
103,,,,,15.006,69.535,95.506,FN,19,,,,,,
104,0,177.5,3.5,159.0,24.406,0.481,79.5,FP,,,,,,,
104,1,182.79,4.47,167.32,25.134,0.615,83.658,FP,,,,,,,
104,2,54.47,65.82,159.03,7.49,9.051,79.515,FP,,,,,,,
104,3,289.41,70.04,95.68,39.795,9.631,47.841,FP,,,,,,,
104,4,294.69,70.45,159.44,40.52,9.687,79.719,FP,,,,,,,
104,5,287.67,71.29,32.23,39.555,9.803,16.115,FP,,,,,,,
104,6,463.55,118.82,96.0,63.737,16.338,48.0,FP,,,,,,,
104,7,378.47,150.71,167.18,52.04,20.722,83.588,FP,,,,,,,
104,8,460.54,186.28,95.28,63.324,25.614,47.64,FP,,,,,,,
104,9,315.89,198.46,31.5,43.435,27.289,15.75,FP,,,,,,,
104,10,100.52,231.33,19.46,13.822,31.808,9.73,FP,,,,,,,
104,11,102.65,231.96,12.26,14.114,31.894,6.128,TP,7,0.116,4.108,4.109,0.102,-0.054,4.108
104,12,102.6,231.6,36.0,14.108,31.845,18.0,FP,,,,,,,
104,13,103.76,231.43,102.57,14.267,31.821,51.286,FP,,,,,,,
104,14,120.23,399.72,95.51,16.532,54.962,47.754,TP,12,0.091,0.12,0.151,-0.076,0.05,0.12
104,15,326.0,426.67,167.0,44.825,58.667,83.5,FP,,,,,,,
104,16,279.12,436.65,98.76,38.379,60.039,49.379,FP,,,,,,,
104,17,278.98,438.71,22.61,38.359,60.322,11.305,FP,,,,,,,
104,18,175.19,501.19,168.0,24.088,68.913,84.0,FP,,,,,,,
104,19,175.61,502.26,160.24,24.147,69.061,80.118,FP,,,,,,,
104,,,,,4.344,1.153,93.823,FN,0,,,,,,
104,,,,,39.8,9.67,40.881,FN,1,,,,,,
104,,,,,35.572,12.351,86.909,FN,2,,,,,,
104,,,,,63.452,16.675,53.565,FN,3,,,,,,
104,,,,,53.139,20.502,28.82,FN,4,,,,,,
104,,,,,63.377,25.695,66.21,FN,5,,,,,,
104,,,,,54.652,29.586,81.081,FN,6,,,,,,
104,,,,,30.44,37.641,90.326,FN,8,,,,,,
104,,,,,65.933,39.17,85.692,FN,9,,,,,,
104,,,,,55.683,39.988,81.655,FN,10,,,,,,
