vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,97.75,44.0,1.87,13.441,6.05,0.935,TP,0,0.003,0.051,0.051,0.002,-0.002,-0.051
103,1,347.49,103.8,3.16,47.78,14.273,1.579,TP,1,0.027,0.157,0.159,0.022,0.015,-0.157
103,2,103.46,234.56,1.0,14.226,32.252,0.5,TP,2,0.015,0.0,0.015,-0.012,-0.009,0.0
103,3,29.37,331.49,2.93,4.038,45.58,1.463,TP,3,0.024,0.032,0.04,-0.021,-0.011,-0.032
103,4,304.9,337.38,5.33,41.923,46.39,2.664,TP,4,0.133,0.077,0.153,-0.121,-0.054,-0.077
103,5,350.52,377.67,6.94,48.197,51.929,3.47,TP,5,0.047,0.03,0.056,0.044,-0.016,-0.03
103,6,54.85,425.56,2.32,7.542,58.514,1.158,TP,6,0.09,0.024,0.093,-0.052,-0.073,0.024
103,7,478.02,458.56,1.85,65.728,63.052,0.924,TP,7,0.017,0.076,0.077,-0.001,0.017,-0.076
103,8,460.01,468.43,5.53,63.252,64.409,2.764,TP,8,0.029,0.125,0.128,-0.027,-0.013,0.125
103,9,436.63,505.35,3.72,60.037,69.486,1.86,TP,9,0.025,0.166,0.168,0.024,-0.006,-0.166
103,10,440.33,509.67,1.0,60.546,70.079,0.5,FP,,,,,,,
104,0,67.17,43.83,9.0,9.235,6.027,4.5,TP,0,0.972,0.89,1.318,-0.91,-0.342,0.89
104,1,75.65,47.0,6.41,10.402,6.463,3.205,FP,,,,,,,
104,2,226.33,87.0,9.0,31.121,11.963,4.5,FP,,,,,,,
104,3,237.04,93.2,6.48,32.592,12.815,3.241,TP,1,0.097,0.07,0.12,-0.084,-0.049,0.07
104,4,333.62,111.15,1.5,45.873,15.283,0.75,TP,2,0.022,0.034,0.04,0.008,0.02,-0.034
104,5,508.02,123.69,2.89,69.852,17.008,1.443,TP,3,0.043,0.155,0.161,0.008,-0.042,0.155
104,6,0.68,124.34,6.79,0.094,17.097,3.395,FP,,,,,,,
104,7,0.0,123.5,1.0,0.0,16.981,0.5,FP,,,,,,,
104,8,1.0,124.0,3.0,0.138,17.05,1.5,FP,,,,,,,
