vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,498.78,19.24,6.0,68.582,2.646,3.0,TP,0,0.497,0.712,0.869,0.231,0.44,-0.712
103,1,98.62,13.18,1.88,13.561,1.812,0.938,TP,1,0.024,0.045,0.051,-0.008,0.022,-0.045
103,2,228.65,35.55,3.17,31.44,4.888,1.586,TP,3,0.069,0.06,0.091,-0.033,-0.061,0.06
103,3,57.17,33.28,2.9,7.861,4.577,1.45,TP,4,0.029,0.069,0.075,-0.001,0.029,-0.069
103,4,58.65,47.37,6.29,8.064,6.513,3.147,TP,6,0.164,0.561,0.585,-0.133,-0.096,0.561
103,5,375.35,51.52,4.1,51.611,7.085,2.048,TP,5,0.013,0.034,0.037,0.011,0.008,0.034
103,6,413.81,82.92,5.45,56.899,11.402,2.726,TP,7,0.072,0.035,0.08,-0.062,-0.038,0.035
103,7,482.46,92.59,3.15,66.338,12.731,1.576,TP,8,0.036,0.154,0.158,0.013,0.034,-0.154
103,8,34.0,107.0,1.0,4.675,14.713,0.5,TP,9,0.011,0.0,0.011,-0.011,0.0,0.0
103,9,279.9,136.63,6.5,38.486,18.787,3.251,TP,10,0.467,0.465,0.659,-0.325,-0.336,0.465
103,10,105.06,151.75,3.61,14.445,20.866,1.806,TP,11,0.098,0.007,0.099,0.091,0.038,-0.007
103,11,353.11,164.52,1.99,48.552,22.622,0.993,TP,12,0.009,0.006,0.011,-0.003,-0.009,0.006
103,12,210.9,175.5,2.21,28.999,24.131,1.106,TP,14,0.038,0.035,0.052,0.038,0.005,0.035
103,13,258.63,188.21,7.06,35.561,25.879,3.531,TP,15,0.75,0.406,0.853,0.579,0.476,-0.406
103,14,240.72,205.64,2.97,33.099,28.276,1.487,TP,16,0.007,0.066,0.067,0.006,0.003,0.066
103,15,285.78,202.15,1.9,39.295,27.796,0.952,TP,17,0.003,0.055,0.055,0.003,0.001,-0.055
103,16,458.23,207.84,6.76,63.006,28.578,3.38,TP,19,0.302,0.608,0.679,-0.104,-0.283,0.608
103,17,138.23,205.84,3.46,19.006,28.303,1.731,TP,18,0.015,0.06,0.062,-0.012,-0.009,0.06
103,18,313.4,213.97,7.81,43.093,29.421,3.904,TP,20,0.205,0.004,0.205,0.185,0.089,-0.004
103,19,301.41,235.76,5.03,41.444,32.417,2.514,TP,22,0.223,0.578,0.62,-0.087,-0.205,0.578
103,20,355.72,233.03,2.62,48.912,32.042,1.311,TP,21,0.038,0.017,0.041,0.038,0.004,0.017
103,21,206.09,258.26,2.01,28.338,35.511,1.007,TP,23,0.005,0.003,0.006,0.005,0.002,0.003
103,22,256.9,274.81,7.05,35.323,37.787,3.526,TP,24,0.173,0.274,0.324,-0.094,-0.145,0.274
103,23,13.89,277.55,1.0,1.909,38.162,0.5,TP,25,0.02,0.011,0.023,-0.012,0.016,-0.011
103,24,146.59,286.97,3.69,20.156,39.459,1.846,TP,26,0.027,0.018,0.033,0.022,0.016,0.018
103,25,100.92,289.86,4.56,13.876,39.856,2.282,TP,28,0.231,0.821,0.853,-0.229,-0.024,-0.821
103,26,233.17,309.37,4.14,32.061,42.538,2.071,TP,29,0.041,0.038,0.056,-0.036,-0.02,0.038
103,27,178.04,324.61,1.0,24.481,44.634,0.5,TP,30,0.032,0.0,0.032,-0.022,0.023,0.0
103,28,153.24,330.79,5.2,21.071,45.483,2.602,TP,31,0.119,0.046,0.127,-0.057,-0.104,0.046
103,29,207.58,335.48,6.77,28.542,46.129,3.385,TP,32,0.037,0.252,0.255,0.0,-0.037,0.252
103,30,240.4,339.49,5.01,33.055,46.68,2.505,TP,33,0.053,0.265,0.27,-0.052,-0.012,0.265
103,31,313.14,350.49,8.27,43.057,48.192,4.136,TP,34,0.01,0.261,0.261,-0.005,-0.008,0.261
103,32,94.68,369.61,7.63,13.018,50.821,3.814,TP,35,0.331,0.296,0.444,-0.33,-0.014,0.296
103,33,276.42,397.43,7.74,38.007,54.647,3.869,TP,36,0.042,0.112,0.12,0.026,0.033,0.112
103,34,461.67,403.8,7.75,63.48,55.523,3.876,TP,37,0.088,0.015,0.089,0.035,0.081,0.015
103,35,490.07,409.82,1.92,67.384,56.35,0.96,TP,38,0.048,0.031,0.057,-0.017,-0.044,0.031
103,36,49.39,428.36,7.65,6.791,58.899,3.826,TP,39,0.035,0.537,0.538,0.002,0.035,0.537
103,37,27.67,428.48,7.09,3.805,58.916,3.546,TP,40,0.125,0.416,0.434,0.097,0.079,0.416
103,38,143.7,427.35,6.5,19.759,58.76,3.248,TP,41,0.265,0.293,0.395,-0.242,-0.109,0.293
