vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,97.45,44.06,1.95,13.4,6.059,0.973,TP,0,0.04,0.013,0.042,-0.039,0.007,-0.013
103,1,347.57,103.86,3.22,47.791,14.281,1.609,TP,1,0.04,0.127,0.133,0.033,0.023,-0.127
103,2,103.46,234.91,1.14,14.226,32.3,0.571,TP,2,0.041,0.071,0.082,-0.012,0.039,0.071
103,3,29.28,331.52,3.01,4.026,45.584,1.503,TP,3,0.034,0.008,0.035,-0.033,-0.007,0.008
103,4,306.21,338.22,5.04,42.104,46.505,2.521,TP,4,0.085,0.22,0.236,0.06,0.061,-0.22
103,5,350.61,378.01,6.32,48.209,51.977,3.162,TP,5,0.064,0.338,0.344,0.056,0.031,-0.338
103,6,54.31,425.09,1.71,7.468,58.449,0.855,TP,6,0.188,0.28,0.337,-0.126,-0.138,-0.28
103,7,477.92,458.28,1.98,65.714,63.013,0.991,TP,7,0.027,0.009,0.029,-0.016,-0.022,-0.009
103,8,461.35,469.05,4.3,63.435,64.494,2.151,TP,8,0.173,0.488,0.517,0.157,0.072,-0.488
103,9,437.36,506.36,2.77,60.138,69.624,1.387,TP,9,0.182,0.639,0.664,0.125,0.133,-0.639
104,0,76.56,47.44,5.69,10.528,6.522,2.843,TP,0,0.412,0.768,0.871,0.382,0.154,-0.768
104,1,238.01,93.69,6.4,32.727,12.883,3.201,TP,1,0.054,0.03,0.061,0.05,0.018,0.03
104,2,333.58,111.01,1.68,45.868,15.264,0.838,TP,2,0.003,0.054,0.054,0.002,0.002,0.054
104,3,0.92,124.08,7.15,0.127,17.061,3.577,FP,,,,,,,
104,4,507.83,123.77,2.91,69.827,17.019,1.453,TP,3,0.035,0.165,0.169,-0.017,-0.031,0.165
104,5,0.0,124.0,3.0,0.0,17.05,1.5,FP,,,,,,,
104,6,506.5,124.0,8.0,69.644,17.05,4.0,FP,,,,,,,
104,7,510.5,128.0,6.0,70.194,17.6,3.0,FP,,,,,,,
104,8,297.2,179.7,7.2,40.866,24.709,3.6,TP,4,0.242,0.135,0.277,0.241,0.025,0.135
104,9,429.46,195.35,6.42,59.051,26.86,3.212,TP,5,0.272,0.36,0.451,0.269,0.035,-0.36
104,10,333.24,220.57,1.54,45.821,30.329,0.771,TP,6,0.023,0.015,0.028,-0.023,0.005,0.015
104,11,243.58,282.04,4.89,33.493,38.78,2.444,TP,7,0.058,0.029,0.065,0.025,0.052,0.029
104,12,67.31,293.93,4.0,9.256,40.415,1.998,TP,8,0.006,0.514,0.514,0.003,0.006,-0.514
