vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,419.88,5.3,4.37,57.733,0.729,2.183,TP,0,0.105,0.054,0.118,0.087,0.059,0.054
103,1,414.0,3.0,8.0,56.925,0.413,4.0,FP,,,,,,,
103,2,212.92,20.57,5.79,29.277,2.828,2.893,TP,1,0.034,0.321,0.323,0.024,-0.024,0.321
103,3,18.07,31.26,4.84,2.485,4.299,2.418,TP,2,0.061,0.334,0.339,-0.056,-0.026,0.334
103,4,9.1,141.04,7.82,1.251,19.392,3.909,TP,3,0.105,0.073,0.128,0.061,0.085,0.073
103,5,353.21,146.01,6.34,48.566,20.077,3.171,TP,5,0.18,0.371,0.413,-0.13,-0.124,0.371
103,6,241.43,143.5,7.5,33.197,19.732,3.752,TP,4,0.024,0.108,0.11,-0.004,0.024,0.108
103,7,91.71,174.11,6.23,12.61,23.941,3.116,TP,6,0.146,0.375,0.403,-0.052,-0.137,0.375
103,8,218.5,187.49,1.97,30.044,25.78,0.984,TP,7,0.013,0.017,0.021,0.013,-0.001,0.017
103,9,28.8,198.1,7.73,3.96,27.239,3.863,TP,8,0.09,0.103,0.137,0.067,0.06,0.103
103,10,201.55,218.86,3.52,27.713,30.093,1.758,TP,9,0.008,0.125,0.126,0.005,0.006,-0.125
103,11,202.43,224.0,0.43,27.834,30.8,0.214,FP,,,,,,,
103,12,204.0,224.0,1.0,28.05,30.8,0.5,FP,,,,,,,
103,13,361.68,251.09,8.44,49.731,34.524,4.218,TP,10,0.317,0.054,0.322,0.167,0.27,-0.054
103,14,453.78,254.23,8.02,62.395,34.957,4.009,TP,11,0.15,0.249,0.29,0.061,0.137,0.249
103,15,221.47,262.01,5.23,30.452,36.027,2.613,TP,12,0.137,0.144,0.198,-0.137,0.008,0.144
103,16,388.49,314.28,6.08,53.418,43.213,3.042,TP,13,0.02,0.015,0.025,0.016,-0.011,0.015
103,17,496.37,403.91,7.1,68.251,55.538,3.55,TP,14,0.117,0.003,0.117,0.113,0.03,-0.003
103,18,240.62,414.62,7.42,33.085,57.01,3.709,TP,15,0.027,0.216,0.217,-0.027,-0.002,0.216
103,19,235.02,441.16,1.33,32.315,60.66,0.665,TP,16,0.021,0.165,0.167,0.021,0.003,0.165
103,20,90.91,458.65,5.61,12.5,63.064,2.803,TP,17,0.087,0.172,0.192,-0.083,-0.026,0.172
103,21,154.98,483.08,2.4,21.31,66.423,1.202,TP,18,0.137,0.034,0.141,-0.104,-0.089,-0.034
103,22,112.62,488.89,6.4,15.485,67.222,3.201,TP,19,0.11,0.201,0.229,0.066,0.088,0.201
104,0,406.41,5.34,1.34,55.882,0.734,0.67,TP,0,0.099,0.302,0.318,0.007,-0.098,-0.302
104,1,107.31,37.25,7.71,14.755,5.122,3.856,TP,1,0.378,0.013,0.378,0.371,0.076,-0.013
104,2,181.87,36.55,6.67,25.007,5.025,3.334,TP,2,0.009,0.323,0.323,0.003,-0.009,0.323
104,3,467.37,119.29,5.75,64.263,16.403,2.875,TP,3,0.107,0.256,0.278,-0.041,-0.099,0.256
104,4,215.61,134.91,6.97,29.646,18.55,3.485,TP,4,0.025,0.194,0.195,0.02,-0.015,0.194
104,5,167.66,140.06,2.37,23.053,19.258,1.183,TP,5,0.061,0.03,0.068,0.041,0.046,-0.03
104,6,341.39,145.2,1.27,46.941,19.966,0.633,TP,6,0.026,0.133,0.135,0.026,-0.005,0.133
104,7,169.81,192.42,7.18,23.348,26.458,3.59,TP,7,0.012,0.226,0.226,-0.006,0.011,0.226
104,8,74.38,247.17,5.15,10.228,33.986,2.576,TP,8,0.122,0.443,0.459,-0.11,-0.053,0.443
104,9,126.79,249.22,2.95,17.434,34.268,1.477,TP,9,0.01,0.299,0.299,0.006,0.007,0.299
104,10,476.67,310.1,5.59,65.543,42.638,2.796,TP,10,0.137,0.211,0.251,-0.027,-0.134,0.211
104,11,406.81,329.41,1.79,55.937,45.294,0.893,TP,11,0.013,0.078,0.079,-0.005,-0.012,0.078
104,12,316.18,357.9,6.16,43.475,49.211,3.08,TP,12,0.01,0.328,0.328,-0.005,-0.009,0.328
104,13,404.98,376.67,2.6,55.685,51.792,1.301,TP,13,0.092,0.089,0.128,0.064,0.066,-0.089
104,14,23.09,394.34,6.83,3.175,54.222,3.415,TP,14,0.037,0.141,0.146,0.026,0.026,0.141
104,15,327.0,415.79,3.06,44.963,57.171,1.529,TP,15,0.011,0.019,0.022,0.003,-0.01,-0.019
104,16,57.53,455.17,1.28,7.911,62.586,0.638,TP,16,0.031,0.138,0.141,0.02,0.024,0.138
104,17,275.0,489.96,3.06,37.812,67.369,1.532,TP,17,0.153,0.302,0.338,0.073,0.135,-0.302
104,18,264.27,501.81,7.25,36.337,68.998,3.627,TP,18,0.178,0.003,0.178,0.159,0.081,-0.003
105,0,470.75,11.31,5.68,64.728,1.555,2.838,TP,0,0.299,0.351,0.461,-0.051,-0.294,0.351
105,1,56.04,17.94,2.8,7.705,2.467,1.402,TP,1,1.045,0.423,1.127,0.966,0.399,0.423
105,2,380.68,17.35,2.84,52.344,2.385,1.421,TP,2,0.027,0.254,0.255,0.024,-0.011,-0.254
105,3,314.19,79.71,1.45,43.201,10.96,0.727,TP,4,0.011,0.067,0.068,-0.001,-0.011,0.067
105,4,429.09,105.92,2.43,59.0,14.564,1.214,TP,5,0.011,0.008,0.014,0.002,-0.011,0.008
105,5,354.15,165.83,1.46,48.696,22.802,0.732,TP,6,0.025,0.08,0.084,0.024,-0.005,0.08
105,6,479.11,190.14,1.5,65.878,26.144,0.75,TP,7,0.157,0.076,0.174,0.041,0.151,0.076
105,7,269.02,195.93,1.2,36.991,26.941,0.6,TP,8,0.02,0.1,0.102,0.01,0.017,0.1
105,8,193.9,238.76,4.85,26.661,32.83,2.427,TP,9,0.102,0.427,0.439,0.004,-0.102,0.427
105,9,99.62,261.12,2.16,13.698,35.904,1.081,TP,10,0.032,0.154,0.157,0.031,0.004,-0.154
105,10,75.12,318.53,6.44,10.329,43.797,3.221,TP,11,0.13,0.282,0.31,-0.055,-0.117,0.282
105,11,144.53,321.27,3.25,19.873,44.174,1.624,TP,12,0.059,0.074,0.095,0.058,0.006,-0.074
105,12,121.98,336.07,5.6,16.772,46.21,2.8,TP,13,0.678,0.3,0.742,-0.678,0.007,0.3
105,13,133.5,334.0,1.0,18.356,45.925,0.5,FP,,,,,,,
105,14,269.07,365.12,1.49,36.997,50.203,0.746,TP,14,0.007,0.013,0.015,0.004,-0.005,0.013
105,15,313.57,404.47,8.16,43.116,55.615,4.078,TP,15,0.181,0.358,0.402,0.041,0.177,0.358
105,16,395.47,412.49,1.93,54.377,56.718,0.963,TP,16,0.01,0.001,0.01,0.008,-0.006,-0.001
105,17,356.93,440.23,5.57,49.078,60.531,2.783,TP,17,0.023,0.088,0.091,-0.012,-0.02,-0.088
105,18,172.38,469.07,7.15,23.702,64.497,3.576,TP,18,0.016,0.164,0.165,-0.003,-0.016,0.164
105,19,378.87,500.65,1.52,52.094,68.839,0.759,TP,19,0.05,0.013,0.052,0.037,0.034,0.013
105,,,,,8.819,2.955,1.974,FN,3,,,,,,
118,0,323.22,4.68,1.36,44.443,0.644,0.682,TP,0,0.064,0.182,0.193,0.015,0.063,0.182
118,1,420.85,8.61,8.29,57.866,1.184,4.147,TP,1,0.245,0.135,0.28,0.074,0.233,0.135
118,2,44.17,48.14,1.57,6.074,6.62,0.787,TP,2,0.156,0.048,0.163,0.097,0.122,0.048
118,3,411.09,56.31,4.19,56.525,7.743,2.094,TP,3,0.01,0.065,0.065,0.004,-0.01,0.065
118,4,369.69,75.87,8.18,50.832,10.432,4.09,TP,4,0.476,0.056,0.479,0.475,0.031,0.056
118,5,102.65,143.21,1.93,14.115,19.691,0.965,TP,5,0.06,0.007,0.06,0.05,0.033,0.007
118,6,470.97,142.81,5.26,64.759,19.637,2.63,TP,6,0.052,0.13,0.14,0.048,0.021,0.13
118,7,256.79,145.09,2.5,35.308,19.95,1.252,TP,7,0.049,0.252,0.257,-0.048,0.013,0.252
118,8,39.56,155.43,5.31,5.439,21.372,2.654,TP,8,0.03,0.367,0.368,0.015,-0.026,0.367
118,9,85.32,176.77,6.71,11.732,24.306,3.357,TP,9,0.239,0.43,0.492,-0.169,-0.169,0.43
118,10,391.6,315.65,7.53,53.845,43.402,3.763,TP,10,0.014,0.136,0.137,0.011,-0.007,0.136
118,11,504.07,319.77,4.05,69.31,43.968,2.024,TP,11,0.059,0.024,0.064,0.055,0.022,0.024
118,12,509.0,323.0,1.0,69.988,44.413,0.5,FP,,,,,,,
118,13,467.59,360.44,4.12,64.293,49.56,2.059,TP,12,0.051,0.041,0.066,0.051,-0.006,0.041
118,14,441.31,363.51,1.35,60.68,49.982,0.677,TP,13,0.049,0.177,0.183,-0.046,-0.014,0.177
118,15,462.21,383.48,2.52,63.554,52.729,1.258,TP,15,0.027,0.032,0.042,0.003,0.026,0.032
118,16,421.99,386.91,2.64,58.023,53.2,1.318,TP,16,0.049,0.429,0.432,-0.027,-0.041,-0.429
118,17,416.75,395.0,7.12,57.303,54.312,3.562,TP,14,1.136,0.216,1.157,-0.028,1.136,-0.216
118,18,414.27,421.71,6.29,56.962,57.985,3.147,TP,17,0.022,0.411,0.411,0.0,-0.022,0.411
118,19,400.21,463.94,7.6,55.029,63.791,3.798,TP,18,0.153,0.023,0.155,0.149,0.037,0.023
118,20,117.13,469.87,4.8,16.106,64.606,2.401,TP,19,0.043,0.067,0.08,0.041,0.013,0.067
119,0,66.76,9.5,2.81,9.18,1.307,1.407,TP,0,0.036,0.104,0.11,0.035,0.005,0.104
119,1,364.89,115.87,7.7,50.172,15.932,3.848,TP,1,0.088,0.076,0.116,0.049,0.072,0.076
119,2,193.14,130.04,2.17,26.557,17.88,1.085,TP,2,0.029,0.037,0.047,0.001,0.029,0.037
119,3,489.55,132.34,5.32,67.313,18.197,2.659,TP,3,0.05,0.146,0.154,0.028,0.041,0.146
119,4,330.12,141.04,8.16,45.392,19.393,4.082,TP,4,0.114,0.082,0.141,0.09,0.07,0.082
