vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,420.05,5.6,4.74,57.758,0.77,2.371,TP,0,0.15,0.241,0.284,0.112,0.1,0.241
103,1,212.53,20.45,5.87,29.222,2.812,2.937,TP,1,0.051,0.365,0.369,-0.031,-0.04,0.365
103,2,17.5,30.99,5.42,2.406,4.261,2.709,TP,2,0.149,0.624,0.642,-0.135,-0.063,0.624
103,3,8.92,140.74,7.75,1.226,19.351,3.873,TP,3,0.057,0.037,0.068,0.036,0.044,0.037
103,4,352.68,145.42,6.65,48.493,19.995,3.327,TP,5,0.289,0.527,0.601,-0.203,-0.206,0.527
103,5,241.35,143.38,7.45,33.185,19.715,3.726,TP,4,0.017,0.081,0.083,-0.016,0.007,0.081
103,6,91.4,173.38,6.69,12.568,23.84,3.345,TP,6,0.256,0.604,0.656,-0.094,-0.238,0.604
103,7,218.2,187.49,2.14,30.002,25.779,1.069,TP,7,0.029,0.102,0.106,-0.029,-0.002,0.102
103,8,28.19,197.49,7.78,3.876,27.155,3.889,TP,8,0.03,0.129,0.133,-0.016,-0.025,0.129
103,9,201.62,219.44,3.73,27.723,30.173,1.867,TP,9,0.088,0.017,0.089,0.015,0.086,-0.017
103,10,361.52,250.97,8.39,49.709,34.509,4.197,TP,10,0.293,0.074,0.302,0.145,0.255,-0.074
103,11,453.7,253.82,7.98,62.383,34.9,3.992,TP,11,0.094,0.232,0.25,0.049,0.08,0.232
103,12,222.06,262.12,5.16,30.533,36.042,2.578,TP,12,0.06,0.109,0.125,-0.056,0.023,0.109
103,13,388.49,314.16,5.97,53.418,43.196,2.987,TP,13,0.032,0.039,0.051,0.016,-0.028,-0.039
103,14,495.13,403.76,7.39,68.08,55.517,3.695,TP,14,0.059,0.142,0.154,-0.059,0.009,0.142
103,15,240.43,414.5,7.4,33.06,56.993,3.702,TP,15,0.056,0.208,0.215,-0.052,-0.019,0.208
103,16,234.74,441.12,1.21,32.277,60.654,0.607,TP,16,0.018,0.107,0.109,-0.017,-0.003,0.107
103,17,89.96,458.55,6.07,12.369,63.051,3.034,TP,17,0.217,0.402,0.456,-0.213,-0.039,0.402
103,18,154.37,482.8,2.73,21.226,66.384,1.366,TP,18,0.228,0.13,0.262,-0.189,-0.127,0.13
103,19,105.5,479.67,8.67,14.506,65.954,4.333,FP,,,,,,,
103,20,112.45,488.95,6.22,15.462,67.23,3.111,TP,19,0.105,0.111,0.153,0.043,0.096,0.111
104,0,406.03,5.59,1.78,55.829,0.769,0.888,TP,0,0.079,0.084,0.115,-0.046,-0.064,-0.084
104,1,106.48,36.9,7.89,14.641,5.074,3.944,TP,1,0.259,0.075,0.269,0.257,0.027,0.075
104,2,181.8,36.42,6.63,24.998,5.008,3.314,TP,2,0.027,0.303,0.304,-0.006,-0.026,0.303
104,3,466.64,118.24,6.18,64.163,16.258,3.091,TP,3,0.281,0.472,0.549,-0.141,-0.243,0.472
104,4,215.11,134.55,7.0,29.577,18.501,3.5,TP,4,0.08,0.208,0.223,-0.048,-0.064,0.208
104,5,167.28,139.73,2.52,23.001,19.213,1.26,TP,5,0.011,0.047,0.048,-0.011,0.001,0.047
104,6,341.2,145.24,1.0,46.915,19.971,0.5,TP,6,0.0,0.0,0.0,0.0,0.0,0.0
104,7,169.89,192.34,6.86,23.36,26.447,3.429,TP,7,0.006,0.065,0.065,0.006,-0.001,0.065
104,8,73.24,246.62,5.68,10.07,33.911,2.838,TP,8,0.297,0.705,0.765,-0.268,-0.128,0.705
104,9,126.85,249.21,2.89,17.442,34.267,1.443,TP,9,0.015,0.265,0.266,0.014,0.006,0.265
104,10,476.77,310.77,5.42,65.557,42.731,2.712,TP,10,0.044,0.126,0.134,-0.013,-0.042,0.126
104,11,406.84,329.44,1.73,55.94,45.297,0.863,TP,11,0.009,0.048,0.049,-0.001,-0.009,0.048
104,12,315.73,357.75,6.38,43.413,49.191,3.188,TP,12,0.073,0.436,0.442,-0.066,-0.03,0.436
104,13,404.01,375.86,3.17,55.552,51.68,1.586,TP,13,0.083,0.196,0.213,-0.069,-0.046,0.196
104,14,22.87,394.13,6.74,3.144,54.193,3.371,TP,14,0.004,0.097,0.097,-0.004,-0.002,0.097
104,15,326.89,415.75,3.34,44.947,57.166,1.67,TP,15,0.02,0.122,0.123,-0.013,-0.016,0.122
104,16,57.22,454.76,1.13,7.867,62.529,0.563,TP,16,0.041,0.063,0.075,-0.024,-0.033,0.063
104,17,274.41,488.92,3.68,37.732,67.227,1.842,TP,17,0.011,0.009,0.014,-0.007,-0.008,0.009
104,18,263.07,501.46,7.51,36.173,68.951,3.756,TP,18,0.033,0.126,0.13,-0.006,0.033,0.126
105,0,470.42,10.35,6.15,64.682,1.423,3.076,TP,0,0.437,0.589,0.733,-0.097,-0.427,0.589
105,1,41.55,11.08,2.44,5.714,1.523,1.218,TP,1,1.161,0.239,1.186,-1.026,-0.545,0.239
105,2,380.44,17.52,2.93,52.311,2.409,1.466,TP,2,0.015,0.209,0.209,-0.009,0.013,-0.209
105,3,57.48,19.43,3.05,7.903,2.672,1.525,TP,3,0.959,0.449,1.059,-0.916,-0.283,-0.449
105,4,69.26,23.36,3.84,9.523,3.212,1.92,FP,,,,,,,
105,5,313.79,79.46,1.42,43.146,10.925,0.711,TP,4,0.072,0.051,0.088,-0.055,-0.046,0.051
105,6,429.01,106.15,2.45,58.989,14.596,1.224,TP,5,0.023,0.017,0.029,-0.009,0.021,0.017
105,7,353.77,165.66,1.41,48.643,22.778,0.705,TP,6,0.041,0.053,0.067,-0.029,-0.029,0.053
105,8,478.62,188.41,1.38,65.81,25.906,0.689,TP,7,0.091,0.014,0.092,-0.027,-0.087,0.014
105,9,268.88,195.67,1.0,36.97,26.904,0.5,TP,8,0.022,0.0,0.022,-0.011,-0.02,0.0
105,10,193.92,238.96,4.73,26.664,32.858,2.367,TP,9,0.075,0.367,0.375,0.007,-0.075,0.367
105,11,99.34,261.24,2.35,13.66,35.921,1.177,TP,10,0.023,0.058,0.062,-0.007,0.021,-0.058
105,12,74.42,317.31,6.96,10.232,43.63,3.481,TP,11,0.323,0.542,0.631,-0.152,-0.285,0.542
105,13,143.92,321.36,3.53,19.79,44.187,1.763,TP,12,0.031,0.064,0.071,-0.024,0.019,0.064
105,14,122.6,336.2,5.28,16.857,46.228,2.64,TP,13,0.593,0.14,0.609,-0.593,0.026,0.14
105,15,268.79,365.21,1.45,36.958,50.217,0.723,TP,14,0.036,0.01,0.038,-0.036,0.008,-0.01
105,16,313.14,404.44,8.16,43.056,55.61,4.078,TP,15,0.173,0.358,0.398,-0.019,0.172,0.358
105,17,395.29,412.54,1.94,54.353,56.724,0.968,TP,16,0.016,0.004,0.016,-0.016,0.0,0.004
105,18,356.81,440.16,5.59,49.061,60.522,2.795,TP,17,0.041,0.076,0.086,-0.03,-0.029,-0.076
105,19,171.72,468.45,7.39,23.611,64.412,3.695,TP,18,0.139,0.284,0.316,-0.094,-0.102,0.284
105,20,378.51,500.68,1.51,52.046,68.843,0.757,TP,19,0.039,0.012,0.041,-0.011,0.038,0.012
118,0,323.0,4.81,1.0,44.413,0.662,0.5,TP,0,0.082,0.0,0.082,-0.016,0.08,0.0
118,1,420.58,8.93,8.23,57.83,1.228,4.114,TP,1,0.279,0.102,0.297,0.038,0.277,0.102
118,2,43.5,47.34,1.57,5.982,6.509,0.785,TP,2,0.012,0.046,0.047,0.005,0.011,0.046
118,3,411.1,56.53,4.39,56.527,7.773,2.193,TP,3,0.021,0.164,0.166,0.005,0.021,0.164
118,4,368.76,75.82,8.2,50.704,10.426,4.099,TP,4,0.347,0.065,0.353,0.346,0.025,0.065
118,5,101.99,142.74,2.03,14.024,19.626,1.015,TP,5,0.052,0.058,0.078,-0.041,-0.032,0.058
118,6,470.41,142.63,5.41,64.681,19.611,2.706,TP,6,0.031,0.206,0.208,-0.03,-0.005,0.206
118,7,256.55,145.13,2.26,35.276,19.955,1.129,TP,7,0.082,0.129,0.153,-0.08,0.018,0.129
118,8,39.38,155.55,5.21,5.415,21.389,2.604,TP,8,0.013,0.317,0.317,-0.009,-0.009,0.317
118,9,84.24,176.01,7.12,11.582,24.201,3.56,TP,9,0.42,0.633,0.759,-0.318,-0.274,0.633
118,10,391.54,315.73,7.39,53.836,43.412,3.694,TP,10,0.004,0.068,0.068,0.003,0.003,0.068
118,11,503.58,319.66,4.43,69.242,43.953,2.216,TP,11,0.014,0.216,0.216,-0.013,0.006,0.216
