vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,98.72,13.02,1.98,13.575,1.79,0.991,TP,1,0.005,0.009,0.01,0.005,-0.0,0.009
103,1,496.72,14.41,8.0,68.3,1.982,4.0,TP,0,0.229,0.288,0.368,-0.051,-0.223,0.288
103,2,500.07,21.05,2.97,68.759,2.895,1.486,TP,2,0.015,0.23,0.231,0.004,0.014,0.23
103,3,228.79,35.85,3.06,31.458,4.929,1.531,TP,3,0.025,0.004,0.025,-0.015,-0.02,0.004
103,4,57.18,33.29,3.12,7.863,4.578,1.562,TP,4,0.03,0.044,0.053,0.001,0.03,0.044
103,5,59.02,47.35,5.79,8.115,6.511,2.897,TP,6,0.128,0.312,0.337,-0.082,-0.099,0.312
103,6,375.19,51.27,4.07,51.588,7.05,2.033,TP,5,0.029,0.02,0.035,-0.011,-0.027,0.02
103,7,413.65,82.85,5.43,56.877,11.391,2.716,TP,7,0.097,0.025,0.1,-0.084,-0.048,0.025
103,8,482.25,92.36,3.22,66.309,12.699,1.611,TP,8,0.016,0.119,0.12,-0.016,0.003,-0.119
103,9,33.92,107.04,1.0,4.664,14.718,0.5,TP,9,0.023,0.0,0.023,-0.022,0.006,0.0
103,10,281.79,138.53,5.67,38.747,19.048,2.836,TP,10,0.098,0.05,0.11,-0.064,-0.074,0.05
103,11,104.86,151.62,3.55,14.418,20.848,1.774,TP,11,0.066,0.039,0.077,0.063,0.02,-0.039
103,12,353.01,164.53,1.97,48.539,22.623,0.986,TP,12,0.018,0.001,0.018,-0.016,-0.008,-0.001
103,13,210.9,175.48,2.05,28.999,24.128,1.025,TP,14,0.038,0.047,0.06,0.037,0.002,-0.047
103,14,258.93,188.91,6.68,35.603,25.975,3.342,TP,15,0.845,0.595,1.033,0.621,0.573,-0.595
103,15,240.59,205.55,2.86,33.082,28.263,1.431,TP,16,0.015,0.01,0.018,-0.011,-0.009,0.01
103,16,285.76,202.16,1.9,39.292,27.797,0.95,TP,17,0.002,0.057,0.057,-0.0,0.002,-0.057
103,17,138.25,205.78,3.38,19.01,28.295,1.692,TP,18,0.019,0.02,0.028,-0.008,-0.017,0.02
103,18,458.76,209.01,5.86,63.079,28.739,2.932,TP,19,0.126,0.16,0.204,-0.031,-0.122,0.16
103,19,313.71,213.97,7.0,43.135,29.421,3.5,TP,20,0.244,0.408,0.475,0.227,0.089,-0.408
