vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,414.01,61.15,30.57,56.926,8.409,15.287,TP,2,0.266,0.122,0.292,0.166,0.207,0.122
103,1,334.83,151.61,54.76,46.04,20.846,27.379,TP,6,0.842,1.329,1.573,-0.404,-0.738,-1.329
103,2,478.0,154.14,19.06,65.725,21.194,9.528,TP,7,0.278,0.289,0.401,-0.213,-0.178,-0.289
103,3,336.31,155.87,68.14,46.243,21.432,34.068,FP,,,,,,,
103,4,341.09,162.22,57.35,46.899,22.305,28.674,FP,,,,,,,
103,5,467.94,199.66,78.83,64.341,27.454,39.416,TP,8,0.382,4.43,4.446,-0.219,-0.314,4.43
103,6,494.66,237.64,8.74,68.016,32.676,4.372,TP,9,0.25,2.698,2.71,-0.222,0.114,2.698
103,7,481.8,257.0,85.8,66.247,35.338,42.9,TP,10,0.325,1.92,1.947,-0.002,0.325,1.92
103,8,290.4,320.4,93.2,39.93,44.055,46.6,TP,11,0.642,0.228,0.681,0.618,0.176,-0.228
103,9,97.43,368.51,4.69,13.397,50.67,2.344,TP,12,0.1,0.929,0.934,-0.086,-0.052,0.929
103,10,503.08,386.24,87.43,69.173,53.109,43.716,TP,13,0.362,1.703,1.741,-0.28,0.229,1.703
103,11,158.48,391.78,23.9,21.791,53.87,11.952,TP,14,0.195,0.628,0.657,0.144,-0.131,-0.628
103,12,265.13,423.38,10.76,36.455,58.214,5.382,TP,16,1.07,0.637,1.245,-0.903,0.573,0.637
103,13,271.86,419.32,56.5,37.381,57.656,28.25,FP,,,,,,,
103,14,258.34,431.06,24.4,35.522,59.271,12.2,TP,17,0.424,0.281,0.509,-0.088,-0.414,0.281
103,15,361.96,468.27,58.08,49.77,64.387,29.039,TP,18,0.081,0.703,0.707,0.037,0.072,-0.703
103,16,459.63,496.68,87.17,63.2,68.293,43.587,TP,19,0.151,0.075,0.168,0.123,0.087,0.075
103,,,,,6.121,0.173,21.561,FN,0,,,,,,
103,,,,,53.897,4.939,41.366,FN,1,,,,,,
103,,,,,33.984,15.779,44.398,FN,3,,,,,,
103,,,,,61.821,16.18,48.429,FN,4,,,,,,
103,,,,,24.345,15.406,49.5,FN,5,,,,,,
103,,,,,36.7,57.807,22.768,FN,15,,,,,,
104,0,174.79,6.5,25.71,24.033,0.894,12.857,TP,0,0.256,0.119,0.283,0.131,-0.22,0.119
104,1,334.18,11.23,28.19,45.95,1.544,14.096,TP,1,0.226,2.743,2.752,0.219,-0.054,-2.743
104,2,90.6,20.07,74.37,12.458,2.759,37.187,TP,2,0.1,0.689,0.696,-0.073,0.069,-0.689
104,3,312.6,75.93,57.87,42.983,10.44,28.935,TP,3,0.252,0.865,0.901,0.184,0.171,-0.865
104,4,313.49,76.6,70.13,43.105,10.532,35.064,FP,,,,,,,
104,5,480.83,86.21,76.6,66.114,11.854,38.298,TP,5,0.039,1.775,1.775,-0.036,-0.016,1.775
104,6,261.63,101.29,89.24,35.974,13.928,44.619,FP,,,,,,,
104,7,326.09,116.16,28.99,44.837,15.972,14.496,TP,7,0.358,0.204,0.412,-0.35,-0.075,-0.204
104,8,106.0,162.0,45.0,14.575,22.275,22.5,FP,,,,,,,
104,9,111.47,166.87,42.56,15.328,22.944,21.282,TP,9,0.077,2.49,2.491,-0.018,0.075,2.49
104,10,155.02,216.21,51.7,21.315,29.728,25.85,TP,10,0.053,0.508,0.511,-0.052,0.01,-0.508
104,11,251.37,266.97,66.72,34.564,36.708,33.359,FP,,,,,,,
104,12,47.16,321.0,49.53,6.484,44.138,24.763,TP,12,0.435,1.272,1.345,-0.134,-0.414,-1.272
104,13,106.1,327.33,87.09,14.589,45.008,43.544,TP,14,0.502,1.513,1.594,-0.425,-0.267,1.513
104,14,63.04,338.15,11.13,8.669,46.495,5.563,TP,13,0.148,0.671,0.687,-0.013,0.147,-0.671
104,15,50.25,411.2,41.99,6.909,56.54,20.996,TP,17,0.025,0.004,0.025,0.025,0.001,-0.004
104,16,251.47,420.66,69.75,34.578,57.841,34.876,TP,18,0.485,3.295,3.33,-0.334,-0.352,3.295
104,17,258.98,426.25,72.8,35.61,58.61,36.401,FP,,,,,,,
104,18,242.49,485.32,57.69,33.342,66.732,28.845,TP,19,0.222,3.035,3.043,-0.204,-0.088,-3.035
104,19,242.88,485.62,69.38,33.395,66.773,34.688,FP,,,,,,,
104,,,,,51.322,11.247,41.203,FN,4,,,,,,
104,,,,,35.875,14.172,37.964,FN,6,,,,,,
104,,,,,17.02,20.589,16.745,FN,8,,,,,,
104,,,,,35.012,37.13,27.685,FN,11,,,,,,
104,,,,,69.784,49.828,31.386,FN,15,,,,,,
104,,,,,68.152,52.009,29.42,FN,16,,,,,,
105,0,300.93,37.18,58.0,41.378,5.112,29.002,TP,0,0.552,1.332,1.442,-0.482,-0.269,1.332
105,1,141.8,92.11,5.24,19.497,12.665,2.622,TP,1,0.167,1.029,1.042,0.166,-0.018,1.029
105,2,357.13,118.18,47.79,49.106,16.249,23.896,TP,2,0.161,0.671,0.69,-0.153,-0.048,0.671
105,3,143.13,162.26,69.37,19.68,22.311,34.687,TP,4,0.228,1.454,1.472,0.227,-0.016,1.454
105,4,492.76,179.34,35.44,67.754,24.66,17.722,TP,5,0.113,0.485,0.498,0.11,-0.027,-0.485
105,5,333.24,201.02,18.97,45.82,27.64,9.484,TP,6,0.08,0.849,0.853,0.072,0.034,-0.849
105,6,216.02,211.96,74.19,29.702,29.145,37.094,TP,7,0.163,2.608,2.613,-0.143,-0.079,2.608
105,7,6.44,349.11,7.05,0.886,48.002,3.524,TP,8,0.712,3.36,3.435,-0.651,-0.289,-3.36
105,8,6.5,347.0,10.0,0.894,47.713,5.0,FP,,,,,,,
105,9,196.44,352.49,39.52,27.011,48.467,19.76,TP,9,0.095,0.373,0.385,-0.078,-0.055,0.373
105,10,123.04,378.82,41.75,16.918,52.088,20.877,TP,11,0.062,0.467,0.471,-0.047,0.04,0.467
105,11,33.24,388.09,69.46,4.57,53.363,34.729,TP,12,0.731,3.963,4.03,0.463,0.566,3.963
105,12,121.5,389.33,64.67,16.706,53.533,32.333,FP,,,,,,,
105,13,196.89,422.14,74.09,27.073,58.044,37.044,TP,14,0.877,2.553,2.699,-0.069,-0.874,-2.553
105,14,305.6,429.0,53.27,42.02,58.988,26.633,TP,15,0.087,3.008,3.01,-0.04,-0.077,3.008
105,15,321.6,447.52,70.4,44.22,61.535,35.2,TP,17,0.33,3.825,3.84,-0.328,-0.038,3.825
105,16,70.35,444.71,70.79,9.673,61.148,35.395,TP,16,0.239,0.835,0.868,-0.017,0.238,0.835
105,17,324.39,450.98,58.3,44.603,62.01,29.148,FP,,,,,,,
105,18,104.91,464.74,69.05,14.426,63.902,34.523,TP,18,0.115,0.796,0.804,0.076,0.087,0.796
105,19,370.78,496.99,14.38,50.982,68.336,7.192,TP,19,0.192,0.572,0.603,-0.177,0.074,-0.572
105,,,,,64.325,17.184,21.574,FN,3,,,,,,
105,,,,,40.535,51.329,42.331,FN,10,,,,,,
105,,,,,32.809,52.096,48.451,FN,13,,,,,,
118,0,321.87,15.11,67.33,44.257,2.078,33.667,FP,,,,,,,
118,1,324.97,14.14,29.71,44.683,1.944,14.853,FP,,,,,,,
118,2,86.75,36.07,55.69,11.928,4.96,27.844,TP,1,0.207,0.904,0.928,0.203,-0.045,-0.904
118,3,495.84,103.82,76.74,68.178,14.275,38.37,TP,2,0.081,0.766,0.771,0.031,0.075,0.766
118,4,91.76,156.76,58.49,12.617,21.554,29.243,TP,3,0.253,2.743,2.755,-0.176,-0.182,2.743
118,5,41.99,181.98,88.59,5.774,25.022,44.294,TP,4,0.032,0.104,0.109,0.019,-0.025,0.104
118,6,153.52,198.28,11.27,21.109,27.263,5.634,TP,6,0.108,0.426,0.439,0.048,0.096,-0.426
118,7,114.44,197.56,47.56,15.736,27.164,23.778,TP,5,0.309,0.058,0.314,-0.305,0.049,-0.058
118,8,335.33,215.76,23.09,46.108,29.667,11.543,TP,7,0.011,0.833,0.833,0.006,0.009,-0.833
118,9,487.4,224.18,6.5,67.018,30.824,3.248,TP,8,0.151,1.745,1.751,-0.102,0.112,1.745
118,10,454.75,277.27,48.13,62.528,38.124,24.064,TP,10,0.095,1.519,1.521,-0.09,0.028,1.519
118,11,142.19,292.5,23.85,19.551,40.218,11.923,TP,12,0.099,0.133,0.166,0.086,-0.048,0.133
118,12,289.51,292.76,13.69,39.807,40.254,6.845,TP,11,0.092,0.394,0.405,-0.045,-0.081,-0.394
118,13,279.51,371.71,65.39,38.433,51.11,32.696,TP,13,0.149,0.518,0.539,0.098,0.112,0.518
118,14,279.51,371.16,72.48,38.432,51.034,36.238,FP,,,,,,,
118,15,468.04,371.51,51.76,64.356,51.082,25.879,TP,14,0.063,0.802,0.805,-0.028,-0.056,0.802
118,16,140.76,371.71,86.16,19.354,51.11,43.078,TP,16,0.961,0.189,0.98,-0.233,-0.933,0.189
118,17,324.25,374.39,17.2,44.585,51.479,8.601,TP,15,0.194,0.134,0.236,0.193,0.011,0.134
118,18,246.12,397.58,38.72,33.841,54.667,19.359,TP,17,0.041,0.033,0.053,-0.02,-0.036,0.033
118,19,407.78,448.78,19.95,56.07,61.708,9.974,TP,18,0.078,0.03,0.084,-0.068,0.039,-0.03
118,,,,,43.808,1.37,20.281,FN,0,,,,,,
118,,,,,65.205,32.601,3.078,FN,9,,,,,,
118,,,,,33.312,64.871,46.779,FN,19,,,,,,
