vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,167.19,13.44,60.6,22.988,1.848,30.302,TP,2,0.361,0.539,0.649,0.169,0.319,-0.539
103,1,99.94,20.06,32.47,13.742,2.758,16.236,TP,3,0.422,1.645,1.699,0.411,0.098,-1.645
103,2,371.04,29.52,35.3,51.018,4.059,17.65,TP,4,0.057,0.59,0.593,-0.05,-0.028,-0.59
103,3,145.69,32.29,79.25,20.033,4.44,39.627,TP,5,0.332,1.977,2.005,-0.312,0.112,1.977
103,4,242.25,54.31,25.94,33.309,7.468,12.972,TP,6,0.495,2.028,2.088,0.493,0.037,-2.028
103,5,149.93,63.46,52.47,20.616,8.725,26.233,TP,7,0.108,0.345,0.362,-0.038,0.101,0.345
103,6,350.51,67.74,6.34,48.195,9.315,3.17,TP,8,0.152,1.211,1.22,0.083,0.127,1.211
103,7,334.46,72.82,54.8,45.989,10.013,27.401,TP,9,0.348,0.235,0.42,-0.344,-0.048,0.235
103,8,458.99,93.42,32.45,63.111,12.846,16.224,TP,10,0.235,0.87,0.902,0.216,0.092,-0.87
103,9,39.04,95.44,30.26,5.367,13.123,15.13,TP,11,0.105,0.231,0.254,-0.1,-0.033,-0.231
103,10,298.3,121.11,7.17,41.016,16.652,3.587,TP,13,0.352,0.308,0.468,0.147,-0.32,0.308
103,11,297.44,123.44,90.33,40.899,16.974,45.167,FP,,,,,,,
103,12,297.89,130.44,17.56,40.96,17.936,8.778,FP,,,,,,,
103,13,373.15,153.1,85.05,51.308,21.051,42.525,FP,,,,,,,
103,14,219.84,159.52,67.25,30.229,21.934,33.626,TP,16,0.02,0.463,0.463,-0.012,0.016,-0.463
103,15,458.93,173.22,90.15,63.103,23.818,45.076,TP,17,1.105,0.493,1.21,0.044,-1.104,-0.493
103,16,313.14,189.05,28.48,43.057,25.995,14.239,TP,19,0.068,0.714,0.717,-0.05,0.046,-0.714
103,17,410.42,211.16,3.97,56.433,29.035,1.984,TP,20,0.516,0.235,0.567,0.499,-0.13,0.235
103,18,397.08,212.34,8.11,54.598,29.197,4.057,FP,,,,,,,
103,19,466.45,219.43,80.45,64.136,30.172,40.226,TP,21,0.153,0.262,0.303,-0.142,-0.057,-0.262
103,20,336.97,273.28,72.64,46.333,37.576,36.319,TP,22,0.133,0.332,0.357,-0.022,0.131,0.332
103,21,491.0,278.53,74.29,67.512,38.297,37.147,TP,23,0.085,2.606,2.607,-0.04,0.075,-2.606
103,22,121.61,278.47,32.42,16.721,38.289,16.212,TP,24,0.553,0.622,0.832,-0.53,-0.156,0.622
103,23,238.83,303.66,3.68,32.84,41.754,1.838,TP,25,0.096,0.606,0.613,-0.06,-0.075,0.606
103,24,73.2,318.3,12.72,10.065,43.767,6.361,TP,26,0.231,0.643,0.684,-0.137,-0.186,-0.643
103,25,434.22,349.14,50.62,59.705,48.006,25.309,TP,27,0.089,0.601,0.608,-0.087,-0.022,-0.601
103,26,85.53,361.72,30.53,11.761,49.736,15.266,TP,28,0.139,0.481,0.501,-0.093,-0.104,-0.481
103,27,85.5,361.0,36.0,11.756,49.638,18.0,FP,,,,,,,
103,28,480.26,368.32,22.96,66.036,50.644,11.48,TP,29,0.813,1.453,1.665,-0.752,-0.309,1.453
103,29,484.5,370.5,12.0,66.619,50.944,6.0,FP,,,,,,,
103,30,433.14,394.51,15.55,59.557,54.245,7.777,FP,,,,,,,
103,31,80.31,404.68,53.75,11.043,55.644,26.874,TP,33,0.117,0.796,0.805,-0.035,0.112,-0.796
103,32,377.59,404.17,36.42,51.919,55.573,18.21,TP,34,0.186,1.067,1.083,-0.157,-0.1,-1.067
103,33,180.71,412.88,49.05,24.847,56.771,24.524,TP,36,0.256,0.5,0.562,-0.21,-0.148,-0.5
103,34,353.96,440.88,66.49,48.67,60.62,33.243,TP,37,0.507,0.075,0.513,-0.319,-0.394,-0.075
103,35,356.7,443.1,61.1,49.046,60.926,30.55,FP,,,,,,,
103,36,26.65,452.16,74.58,3.665,62.173,37.292,TP,38,0.159,0.614,0.634,-0.158,-0.013,0.614
103,37,115.18,455.06,27.48,15.838,62.571,13.738,TP,39,0.037,2.713,2.713,-0.01,-0.035,-2.713
103,38,211.09,454.85,28.96,29.025,62.542,14.482,TP,40,0.153,1.066,1.077,-0.088,-0.125,1.066
103,39,107.59,462.84,50.71,14.794,63.64,25.357,TP,41,0.052,0.96,0.962,-0.038,-0.037,-0.96
103,40,80.58,483.92,18.33,11.08,66.539,9.164,TP,42,0.841,2.836,2.958,-0.292,0.788,-2.836
103,41,366.7,483.08,3.53,50.421,66.424,1.764,TP,44,0.117,0.783,0.791,-0.111,0.035,0.783
103,42,243.71,488.79,68.44,33.51,67.209,34.22,FP,,,,,,,
103,43,243.44,490.68,31.42,33.473,67.469,15.712,TP,46,0.137,0.215,0.255,-0.059,-0.124,-0.215
103,,,,,58.867,0.954,31.052,FN,0,,,,,,
103,,,,,6.562,1.212,45.816,FN,1,,,,,,
103,,,,,1.662,16.573,48.115,FN,12,,,,,,
103,,,,,58.333,21.181,48.528,FN,14,,,,,,
103,,,,,51.31,20.992,1.0,FN,15,,,,,,
103,,,,,0.794,25.63,25.74,FN,18,,,,,,
103,,,,,59.63,54.081,48.608,FN,30,,,,,,
103,,,,,57.458,55.319,48.958,FN,31,,,,,,
103,,,,,10.186,55.653,0.618,FN,32,,,,,,
103,,,,,20.326,57.451,9.5,FN,35,,,,,,
103,,,,,59.751,65.759,0.756,FN,43,,,,,,
103,,,,,40.823,67.6,45.343,FN,45,,,,,,
103,,,,,28.938,67.972,19.985,FN,47,,,,,,
103,,,,,31.121,68.805,14.61,FN,48,,,,,,
103,,,,,61.214,69.626,8.258,FN,49,,,,,,
104,0,464.15,9.11,16.36,63.821,1.253,8.18,FP,,,,,,,
104,1,297.78,12.65,75.65,40.944,1.739,37.823,TP,3,0.114,0.357,0.375,-0.112,0.022,0.357
104,2,30.0,22.4,24.89,4.125,3.08,12.446,TP,5,0.078,1.133,1.136,-0.072,0.03,-1.133
104,3,103.05,27.32,55.34,14.169,3.756,27.671,TP,6,0.052,0.376,0.379,-0.035,-0.038,-0.376
