vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,431.33,9.63,63.03,59.308,1.325,31.514,TP,0,0.576,0.462,0.738,0.441,0.371,0.462
103,1,168.44,7.72,54.59,23.161,1.062,27.294,TP,2,0.579,3.547,3.594,0.341,-0.468,-3.547
103,2,167.66,13.82,69.42,23.054,1.901,34.709,FP,,,,,,,
103,3,99.84,19.66,32.7,13.728,2.703,16.35,TP,3,0.399,1.531,1.582,0.396,0.044,-1.531
103,4,371.2,29.78,38.27,51.04,4.095,19.136,TP,4,0.029,0.896,0.896,-0.028,0.009,0.896
103,5,242.96,55.68,32.39,33.407,7.656,16.194,TP,6,0.633,1.194,1.352,0.591,0.225,1.194
103,6,150.85,63.66,50.22,20.742,8.754,25.11,TP,7,0.156,0.778,0.794,0.088,0.129,-0.778
103,7,152.32,65.24,70.2,20.944,8.97,35.098,FP,,,,,,,
103,8,334.37,72.48,56.19,45.975,9.966,28.096,TP,9,0.37,0.931,1.002,-0.358,-0.095,0.931
103,9,336.78,75.05,65.97,46.308,10.319,32.983,FP,,,,,,,
103,10,452.71,91.43,38.14,62.248,12.571,19.071,TP,10,0.672,1.977,2.088,-0.647,-0.183,1.977
103,11,458.7,93.42,33.09,63.071,12.846,16.544,FP,,,,,,,
103,12,39.95,96.03,31.65,5.494,13.204,15.824,TP,11,0.055,0.463,0.466,0.026,0.048,0.463
103,13,462.0,93.55,38.64,63.525,12.863,19.318,FP,,,,,,,
103,14,298.93,120.41,2.76,41.103,16.556,1.381,TP,13,0.477,1.898,1.957,0.234,-0.416,-1.898
103,15,372.0,153.86,44.43,51.15,21.155,22.214,FP,,,,,,,
103,16,220.11,160.26,71.23,30.265,22.036,35.616,TP,16,0.121,1.527,1.532,0.025,0.118,1.527
103,17,313.31,188.55,30.0,43.08,25.926,14.998,TP,19,0.036,0.045,0.058,-0.027,-0.024,0.045
103,18,316.0,192.0,39.0,43.45,26.4,19.5,FP,,,,,,,
103,19,405.25,212.16,6.03,55.721,29.172,3.014,TP,20,0.213,1.266,1.284,-0.213,0.007,1.266
103,20,468.89,222.03,76.77,64.472,30.529,38.384,TP,21,0.357,2.103,2.133,0.194,0.3,-2.103
