vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,317.95,16.61,77.14,43.718,2.284,38.572,TP,0,0.137,1.281,1.289,0.062,0.122,1.281
103,1,166.24,58.14,40.0,22.858,7.994,20.0,TP,1,0.607,0.006,0.607,-0.559,-0.239,0.006
103,2,169.76,59.98,31.97,23.342,8.247,15.985,FP,,,,,,,
103,3,173.14,60.86,40.57,23.807,8.368,20.286,FP,,,,,,,
103,4,352.51,94.79,76.96,48.47,13.034,38.481,TP,2,0.148,0.908,0.92,-0.011,-0.147,0.908
103,5,507.22,162.61,37.28,69.743,22.359,18.639,TP,3,0.368,2.669,2.694,-0.367,-0.024,2.669
103,6,296.49,306.34,1.61,40.768,42.122,0.804,TP,4,0.236,0.059,0.243,-0.233,-0.032,0.059
103,7,273.76,355.36,75.85,37.642,48.862,37.927,TP,5,0.174,0.064,0.185,-0.004,-0.174,-0.064
103,8,177.55,389.32,34.18,24.413,53.532,17.092,TP,6,0.096,0.351,0.363,0.046,-0.084,-0.351
103,9,164.25,399.12,32.12,22.584,54.88,16.062,TP,7,0.101,0.438,0.449,-0.096,-0.032,-0.438
103,10,164.0,399.0,36.0,22.55,54.863,18.0,FP,,,,,,,
103,11,322.12,420.5,67.42,44.291,57.818,33.712,TP,8,0.059,3.101,3.102,0.003,0.059,3.101
103,12,322.3,419.4,62.0,44.316,57.667,31.0,FP,,,,,,,
103,13,196.87,423.3,87.58,27.069,58.204,43.789,FP,,,,,,,
103,14,469.28,495.34,89.78,64.526,68.109,44.888,TP,9,0.266,1.636,1.658,-0.147,-0.222,1.636
104,0,506.37,79.16,1.29,69.626,10.884,0.645,TP,0,0.13,1.052,1.06,-0.13,-0.001,-1.052
104,1,257.65,259.4,66.0,35.427,35.667,33.0,FP,,,,,,,
104,2,191.49,302.54,88.57,26.329,41.599,44.284,TP,2,0.211,2.004,2.015,-0.103,-0.184,2.004
104,3,228.75,324.01,4.87,31.453,44.551,2.433,TP,3,0.531,0.986,1.12,0.444,0.291,0.986
104,4,172.44,325.94,53.42,23.711,44.817,26.708,FP,,,,,,,
104,5,30.19,328.85,72.62,4.151,45.217,36.308,TP,5,0.04,0.223,0.227,-0.034,-0.022,-0.223
104,6,175.68,328.32,32.58,24.156,45.144,16.29,TP,4,0.153,4.71,4.713,-0.107,0.109,-4.71
104,7,30.33,329.67,62.0,4.171,45.329,31.0,FP,,,,,,,
104,8,177.75,331.0,44.0,24.441,45.513,22.0,FP,,,,,,,
104,9,178.0,332.0,61.0,24.475,45.65,30.5,FP,,,,,,,
104,10,69.47,338.88,40.95,9.553,46.595,20.475,TP,6,0.148,0.471,0.493,-0.126,-0.077,-0.471
104,11,71.77,340.0,37.36,9.869,46.75,18.682,FP,,,,,,,
104,12,418.03,439.24,33.25,57.479,60.396,16.625,TP,7,0.076,0.808,0.812,-0.064,-0.042,-0.808
104,13,420.0,440.45,38.19,57.75,60.562,19.094,FP,,,,,,,
104,14,318.83,441.02,4.45,43.839,60.641,2.224,TP,8,0.069,1.313,1.315,-0.056,0.04,-1.313
104,15,106.31,455.54,34.0,14.618,62.637,17.0,TP,9,0.964,2.996,3.148,-0.726,-0.634,-2.996
104,16,111.03,459.98,39.86,15.267,63.247,19.928,FP,,,,,,,
104,,,,,35.565,35.901,21.25,FN,1,,,,,,
105,0,123.25,54.97,69.14,16.947,7.559,34.568,TP,0,0.791,0.962,1.245,-0.712,-0.343,0.962
105,1,132.17,58.12,67.81,18.174,7.992,33.904,FP,,,,,,,
105,2,125.86,56.57,60.57,17.305,7.779,30.286,FP,,,,,,,
105,3,297.27,64.75,67.91,40.874,8.903,33.954,TP,1,0.675,2.064,2.171,-0.592,0.324,2.064
105,4,300.5,62.5,62.0,41.319,8.594,31.0,FP,,,,,,,
105,5,485.91,165.99,90.01,66.812,22.824,45.005,TP,3,0.202,0.241,0.314,0.199,-0.037,0.241
105,6,364.98,320.83,31.86,50.185,44.115,15.928,TP,4,0.282,0.572,0.638,-0.238,-0.152,-0.572
105,7,356.59,315.0,67.94,49.031,43.312,33.971,FP,,,,,,,
105,8,371.48,325.45,37.1,51.079,44.749,18.552,FP,,,,,,,
105,9,121.03,337.6,45.33,16.641,46.419,22.663,TP,5,0.075,1.42,1.422,0.037,0.065,-1.42
105,10,121.55,337.86,68.31,16.713,46.456,34.155,FP,,,,,,,
105,11,49.0,401.0,2.5,6.738,55.138,1.25,FP,,,,,,,
105,12,399.22,415.46,52.42,54.893,57.126,26.209,TP,6,0.823,0.791,1.142,-0.061,-0.821,-0.791
105,13,48.0,416.0,1.0,6.6,57.2,0.5,FP,,,,,,,
105,14,398.5,416.0,67.0,54.794,57.2,33.5,FP,,,,,,,
105,15,290.62,448.24,46.53,39.961,61.633,23.263,TP,8,0.045,0.704,0.705,0.045,0.005,-0.704
105,16,290.83,448.17,53.33,39.99,61.623,26.667,FP,,,,,,,
105,17,364.96,488.88,59.88,50.182,67.22,29.938,TP,9,0.18,0.602,0.628,-0.04,-0.175,-0.602
105,18,365.04,490.95,69.4,50.193,67.506,34.698,FP,,,,,,,
105,,,,,40.141,9.608,22.506,FN,2,,,,,,
105,,,,,28.696,59.714,49.35,FN,7,,,,,,
118,0,435.48,12.18,71.4,59.879,1.674,35.698,TP,0,0.088,0.093,0.128,0.085,-0.025,-0.093
118,1,434.4,13.88,58.19,59.731,1.909,29.095,FP,,,,,,,
118,2,192.0,48.0,0.0,26.4,6.6,0.0,FP,,,,,,,
118,3,341.59,67.13,34.09,46.969,9.231,17.043,TP,1,0.077,0.207,0.221,-0.042,-0.065,-0.207
118,4,12.49,72.96,68.26,1.717,10.031,34.132,TP,2,0.252,0.125,0.281,0.251,-0.024,-0.125
118,5,161.18,121.38,66.63,22.162,16.69,33.314,FP,,,,,,,
118,6,162.76,132.42,44.32,22.38,18.208,22.158,TP,3,0.48,3.66,3.692,0.132,0.461,-3.66
118,7,163.77,133.49,59.56,22.518,18.355,29.779,FP,,,,,,,
118,8,64.0,160.0,1.0,8.8,22.0,0.5,FP,,,,,,,
118,9,499.59,179.19,67.27,68.694,24.639,33.635,FP,,,,,,,
118,10,498.0,179.12,60.7,68.475,24.629,30.348,TP,4,0.541,4.168,4.203,-0.537,-0.065,4.168
118,11,498.5,177.0,61.0,68.544,24.337,30.5,FP,,,,,,,
118,12,64.5,191.14,1.0,8.869,26.282,0.5,FP,,,,,,,
118,13,347.27,216.21,90.03,47.75,29.728,45.017,TP,5,0.357,1.635,1.673,0.168,0.315,-1.635
118,14,365.14,312.84,53.12,50.207,43.015,26.561,FP,,,,,,,
118,15,368.39,316.76,43.8,50.654,43.555,21.901,TP,6,0.148,0.636,0.653,0.109,0.099,0.636
118,16,385.0,323.0,69.0,52.938,44.413,34.5,FP,,,,,,,
118,17,5.33,476.27,23.0,0.733,65.487,11.5,TP,7,0.312,4.831,4.841,0.292,0.11,4.831
