vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,412.24,59.82,30.28,56.683,8.225,15.139,TP,2,0.08,0.026,0.085,-0.077,0.024,-0.026
103,1,247.65,115.71,81.54,34.052,15.91,40.772,TP,3,0.148,3.626,3.629,0.068,0.132,-3.626
103,2,337.0,155.19,67.11,46.338,21.338,33.553,TP,6,0.268,4.846,4.853,-0.106,-0.246,4.846
103,3,333.26,150.71,54.22,45.824,20.722,27.11,FP,,,,,,,
103,4,480.07,154.01,14.53,66.01,21.176,7.263,TP,7,0.208,2.554,2.563,0.072,-0.196,-2.554
103,5,337.6,158.88,57.36,46.42,21.846,28.68,FP,,,,,,,
103,6,467.96,199.83,74.92,64.345,27.476,37.46,TP,8,0.362,2.474,2.5,-0.215,-0.291,2.474
103,7,493.94,236.94,9.75,67.917,32.579,4.877,TP,9,0.322,3.203,3.219,-0.322,0.017,3.203
103,8,481.04,257.75,97.25,66.143,35.441,48.623,FP,,,,,,,
103,9,484.63,257.01,87.57,66.637,35.339,43.786,TP,10,0.506,2.806,2.852,0.387,0.326,2.806
103,10,96.96,368.83,3.49,13.332,50.714,1.745,TP,12,0.151,0.33,0.362,-0.151,-0.008,0.33
103,11,506.28,385.15,85.65,69.614,52.959,42.827,TP,13,0.179,0.814,0.834,0.161,0.079,0.814
103,12,505.0,385.0,89.0,69.438,52.938,44.5,FP,,,,,,,
103,13,159.52,392.76,20.16,21.934,54.004,10.078,TP,14,0.287,2.502,2.518,0.287,0.002,-2.502
103,14,249.71,417.0,95.21,34.336,57.338,47.607,FP,,,,,,,
103,15,268.4,419.95,10.11,36.904,57.743,5.053,TP,16,0.465,0.308,0.558,-0.454,0.102,0.308
103,16,261.04,432.62,31.16,35.893,59.485,15.579,TP,17,0.347,3.66,3.677,0.284,-0.2,3.66
103,17,361.81,467.2,58.08,49.749,64.24,29.039,TP,18,0.077,0.703,0.707,0.016,-0.076,-0.703
103,18,360.91,468.18,67.85,49.626,64.375,33.925,FP,,,,,,,
103,,,,,6.121,0.173,21.561,FN,0,,,,,,
103,,,,,53.897,4.939,41.366,FN,1,,,,,,
103,,,,,61.821,16.18,48.429,FN,4,,,,,,
103,,,,,24.345,15.406,49.5,FN,5,,,,,,
103,,,,,39.312,43.879,46.828,FN,11,,,,,,
103,,,,,36.7,57.807,22.768,FN,15,,,,,,
103,,,,,63.076,68.207,43.512,FN,19,,,,,,
104,0,174.36,8.52,25.89,23.975,1.172,12.943,TP,0,0.093,0.205,0.225,0.073,0.058,0.205
104,1,89.17,17.2,77.18,12.26,2.365,38.59,TP,2,0.423,0.714,0.83,-0.27,-0.325,0.714
104,2,333.33,12.49,30.6,45.833,1.717,15.299,TP,1,0.158,1.54,1.548,0.103,0.12,-1.54
104,3,311.97,75.07,60.4,42.895,10.322,30.201,TP,3,0.11,0.401,0.416,0.097,0.053,0.401
104,4,480.23,85.84,73.29,66.032,11.803,36.644,TP,5,0.136,0.121,0.182,-0.118,-0.067,0.121
104,5,260.67,104.5,77.0,35.842,14.369,38.5,TP,6,0.199,0.536,0.572,-0.033,0.196,0.536
104,6,109.92,164.78,32.06,15.113,22.658,16.031,TP,9,0.315,2.762,2.779,-0.233,-0.212,-2.762
104,7,112.24,166.59,45.26,15.433,22.906,22.63,FP,,,,,,,
104,8,112.0,167.5,41.0,15.4,23.031,20.5,FP,,,,,,,
104,9,115.88,170.25,37.62,15.933,23.409,18.812,FP,,,,,,,
104,10,154.82,215.48,50.48,21.287,29.628,25.238,TP,10,0.12,1.12,1.126,-0.08,-0.09,-1.12
104,11,156.3,216.61,68.44,21.491,29.784,34.22,FP,,,,,,,
104,12,156.57,217.03,56.92,21.528,29.842,28.458,FP,,,,,,,
104,13,251.59,269.01,65.16,34.594,36.989,32.579,FP,,,,,,,
104,14,249.95,265.57,58.66,34.369,36.516,29.331,TP,11,0.89,1.646,1.871,-0.644,-0.614,1.646
104,15,259.46,271.15,66.74,35.676,37.283,33.371,FP,,,,,,,
104,16,259.39,274.02,56.59,35.666,37.678,28.295,FP,,,,,,,
104,17,46.77,319.54,67.3,6.43,43.937,33.649,FP,,,,,,,
104,18,47.33,321.64,53.95,6.508,44.225,26.976,TP,12,0.345,0.941,1.002,-0.11,-0.326,0.941
104,19,62.42,335.77,14.34,8.582,46.169,7.172,TP,13,0.205,0.938,0.96,-0.099,-0.18,0.938
104,20,241.46,345.71,65.13,33.201,47.535,32.564,FP,,,,,,,
104,21,49.65,410.96,42.24,6.827,56.507,21.12,TP,17,0.066,0.12,0.137,-0.057,-0.033,0.12
104,22,249.08,420.36,68.4,34.249,57.8,34.201,TP,18,0.771,2.62,2.731,-0.663,-0.393,2.62
104,23,259.48,423.05,74.61,35.678,58.17,37.304,FP,,,,,,,
104,24,244.06,484.31,60.29,33.559,66.593,30.144,TP,19,0.227,1.736,1.751,0.013,-0.227,-1.736
104,25,245.01,486.14,64.83,33.689,66.844,32.417,FP,,,,,,,
104,,,,,51.322,11.247,41.203,FN,4,,,,,,
104,,,,,45.187,16.048,14.7,FN,7,,,,,,
104,,,,,17.02,20.589,16.745,FN,8,,,,,,
