vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,318.13,15.17,76.79,43.743,2.085,38.396,TP,0,0.115,1.106,1.112,0.086,-0.076,1.106
103,1,170.01,60.97,31.68,23.377,8.383,15.838,TP,1,0.156,4.156,4.159,-0.04,0.15,-4.156
103,2,170.8,60.28,43.68,23.485,8.289,21.838,FP,,,,,,,
103,3,352.93,95.37,72.65,48.528,13.113,36.323,TP,2,0.082,1.25,1.252,0.047,-0.068,-1.25
103,4,502.72,164.84,67.53,69.125,22.666,33.767,FP,,,,,,,
103,5,296.59,306.91,2.15,40.782,42.2,1.075,TP,4,0.224,0.33,0.399,-0.22,0.046,0.33
103,6,274.39,355.79,74.39,37.728,48.921,37.194,TP,5,0.141,0.797,0.81,0.083,-0.115,-0.797
103,7,167.39,396.33,31.96,23.016,54.495,15.982,TP,7,0.535,0.518,0.745,0.335,-0.417,-0.518
103,8,323.35,421.31,67.52,44.461,57.93,33.761,TP,8,0.244,3.15,3.159,0.173,0.172,3.15
103,9,322.58,420.2,59.22,44.355,57.778,29.609,FP,,,,,,,
103,10,469.38,496.22,89.72,64.539,68.23,44.86,TP,9,0.167,1.608,1.616,-0.133,-0.101,1.608
103,,,,,70.11,22.383,15.97,FN,3,,,,,,
103,,,,,24.368,53.616,17.443,FN,6,,,,,,
104,0,192.06,303.9,83.57,26.409,41.786,41.785,TP,2,0.024,0.495,0.496,-0.023,0.003,-0.495
104,1,228.58,324.66,10.62,31.429,44.641,5.31,TP,3,0.567,3.864,3.905,0.42,0.381,3.864
104,2,31.14,328.78,76.1,4.281,45.207,38.052,TP,5,0.101,1.521,1.524,0.096,-0.032,1.521
104,3,175.79,331.54,67.36,24.172,45.587,33.679,FP,,,,,,,
104,4,69.74,336.9,67.68,9.59,46.324,33.839,FP,,,,,,,
104,5,68.19,339.44,33.77,9.376,46.673,16.885,TP,6,0.303,4.06,4.072,-0.303,0.0,-4.06
104,6,69.59,339.55,40.12,9.569,46.688,20.061,FP,,,,,,,
104,7,418.44,439.93,31.57,57.535,60.491,15.787,TP,7,0.054,1.646,1.647,-0.008,0.053,-1.646
104,8,319.1,440.3,10.12,43.876,60.541,5.059,TP,8,0.062,1.522,1.523,-0.018,-0.059,1.522
104,9,112.05,460.29,31.55,15.408,63.29,15.777,TP,9,0.066,4.219,4.22,0.064,0.019,-4.219
104,10,109.0,457.5,39.0,14.988,62.906,19.5,FP,,,,,,,
104,11,115.7,463.24,45.48,15.909,63.695,22.738,FP,,,,,,,
104,,,,,69.755,10.885,1.697,FN,0,,,,,,
104,,,,,35.565,35.901,21.25,FN,1,,,,,,
104,,,,,24.264,45.035,21.0,FN,4,,,,,,
105,0,124.47,56.19,68.89,17.115,7.727,34.444,TP,0,0.572,0.839,1.015,-0.545,-0.176,0.839
105,1,132.29,57.55,67.78,18.19,7.913,33.891,FP,,,,,,,
105,2,132.23,59.03,83.65,18.182,8.117,41.827,FP,,,,,,,
105,3,302.23,63.56,67.54,41.557,8.74,33.769,TP,1,0.185,1.879,1.888,0.091,0.161,1.879
105,4,298.67,62.33,61.0,41.067,8.571,30.5,FP,,,,,,,
105,5,484.67,168.47,84.42,66.642,23.165,42.208,TP,3,0.306,2.556,2.575,0.029,0.304,-2.556
105,6,365.2,320.8,31.43,50.215,44.11,15.714,TP,4,0.259,0.786,0.828,-0.207,-0.156,-0.786
105,7,359.7,317.06,67.68,49.458,43.595,33.84,FP,,,,,,,
105,8,369.59,324.0,37.21,50.818,44.55,18.603,FP,,,,,,,
105,9,120.32,337.41,67.63,16.545,46.394,33.815,FP,,,,,,,
105,10,122.63,336.39,29.81,16.862,46.253,14.907,FP,,,,,,,
105,11,401.07,419.4,68.0,55.147,57.667,34.0,FP,,,,,,,
105,12,290.78,448.37,49.51,39.982,61.65,24.753,TP,8,0.069,0.786,0.789,0.066,0.022,0.786
105,13,365.4,489.2,60.87,50.243,67.265,30.433,TP,9,0.132,0.106,0.17,0.021,-0.13,-0.106
105,,,,,40.141,9.608,22.506,FN,2,,,,,,
105,,,,,16.605,46.355,24.083,FN,5,,,,,,
105,,,,,54.954,57.947,27.0,FN,6,,,,,,
105,,,,,28.696,59.714,49.35,FN,7,,,,,,
118,0,424.92,0.23,32.15,58.427,0.032,16.077,FP,,,,,,,
118,1,435.0,12.87,70.33,59.812,1.769,35.164,TP,0,0.072,0.627,0.631,0.018,0.07,-0.627
118,2,436.19,9.19,60.05,59.976,1.264,30.027,FP,,,,,,,
