vol_idx,pred_id,x_px,y_px,z_plane,x_um,y_um,z_um,status,gt_id,err_xy_um,err_z_um,err_um,dx_um,dy_um,dz_um
103,0,167.91,7.63,55.17,23.088,1.048,27.585,TP,2,0.551,3.256,3.302,0.269,-0.481,-3.256
103,1,432.12,7.44,57.63,59.416,1.023,28.816,TP,0,0.553,2.236,2.304,0.549,0.069,-2.236
103,2,429.58,10.61,69.53,59.067,1.459,34.763,FP,,,,,,,
103,3,166.3,13.15,68.2,22.866,1.808,34.101,FP,,,,,,,
103,4,99.76,20.39,32.76,13.718,2.804,16.38,TP,3,0.412,1.501,1.557,0.386,0.145,-1.501
103,5,371.18,29.16,38.18,51.037,4.009,19.091,TP,4,0.084,0.851,0.855,-0.032,-0.078,0.851
103,6,370.4,29.73,65.79,50.93,4.088,32.897,FP,,,,,,,
103,7,146.53,30.96,77.47,20.147,4.257,38.735,TP,5,0.21,1.085,1.106,-0.198,-0.071,1.085
103,8,241.53,54.85,31.01,33.21,7.542,15.507,TP,6,0.409,0.507,0.651,0.394,0.111,0.507
103,9,150.15,62.86,50.12,20.646,8.643,25.062,TP,7,0.02,0.826,0.827,-0.008,0.019,-0.826
103,10,349.14,67.97,8.9,48.007,9.345,4.449,TP,8,0.19,2.49,2.497,-0.106,0.158,2.49
103,11,331.23,72.42,51.87,45.544,9.958,25.936,TP,9,0.796,1.23,1.465,-0.789,-0.103,-1.23
103,12,458.87,93.57,33.28,63.095,12.866,16.638,TP,10,0.229,0.457,0.511,0.2,0.112,-0.457
103,13,40.61,96.08,31.76,5.584,13.211,15.879,TP,11,0.129,0.519,0.534,0.116,0.056,0.519
103,14,464.0,94.0,37.0,63.8,12.925,18.5,FP,,,,,,,
103,15,298.97,119.07,8.47,41.108,16.373,4.233,TP,13,0.646,0.954,1.152,0.24,-0.599,0.954
103,16,296.72,130.53,26.06,40.8,17.948,13.029,FP,,,,,,,
103,17,373.92,152.0,85.33,51.413,20.9,42.663,FP,,,,,,,
103,18,219.97,160.04,68.95,30.246,22.005,34.475,TP,16,0.087,0.386,0.396,0.005,0.087,0.386
103,19,313.02,188.68,30.28,43.04,25.943,15.142,TP,19,0.067,0.189,0.2,-0.067,-0.006,0.189
103,20,407.6,212.63,7.56,56.045,29.237,3.78,TP,20,0.132,2.032,2.036,0.111,0.072,2.032
103,21,466.95,219.75,78.19,64.206,30.216,39.096,TP,21,0.074,1.391,1.393,-0.072,-0.013,-1.391
103,22,336.39,272.56,71.97,46.253,37.477,35.985,TP,22,0.106,0.002,0.106,-0.101,0.031,-0.002
103,23,120.49,278.01,36.14,16.568,38.226,18.071,TP,24,0.719,2.481,2.583,-0.684,-0.219,2.481
103,24,492.99,279.17,79.46,67.786,38.386,39.73,TP,23,0.286,0.023,0.287,0.235,0.163,-0.023
103,25,238.53,304.48,3.4,32.798,41.867,1.702,TP,25,0.108,0.47,0.483,-0.101,0.038,0.47
103,26,72.69,316.02,15.56,9.995,43.453,7.781,TP,26,0.541,0.777,0.947,-0.207,-0.5,0.777
103,27,79.7,326.76,79.89,10.959,44.929,39.945,FP,,,,,,,
103,28,434.82,350.11,50.29,59.788,48.141,25.146,TP,27,0.113,0.763,0.772,-0.004,0.113,-0.763
103,29,86.26,362.19,32.74,11.861,49.801,16.368,TP,28,0.04,0.621,0.622,0.008,-0.039,0.621
103,30,486.56,371.07,14.73,66.903,51.022,7.367,TP,29,0.134,2.66,2.663,0.115,0.069,-2.66
103,31,80.08,402.92,53.73,11.011,55.402,26.866,TP,33,0.146,0.804,0.817,-0.067,-0.13,-0.804
103,32,377.28,403.45,40.54,51.877,55.475,20.269,TP,34,0.282,0.992,1.031,-0.199,-0.199,0.992
103,33,181.52,413.47,46.04,24.959,56.853,23.019,TP,36,0.118,2.005,2.009,-0.098,-0.066,-2.005
103,34,79.52,415.75,16.89,10.934,57.166,8.445,FP,,,,,,,
103,35,153.0,418.0,19.83,21.038,57.475,9.917,TP,35,0.712,0.417,0.825,0.712,0.024,0.417
103,36,355.05,442.08,68.78,48.819,60.786,34.388,TP,37,0.285,1.071,1.108,-0.17,-0.229,1.071
103,37,26.77,453.5,75.22,3.68,62.357,37.611,TP,38,0.222,0.933,0.959,-0.142,0.17,0.933
103,38,115.89,455.03,33.36,15.935,62.567,16.678,TP,39,0.095,0.227,0.246,0.087,-0.039,0.227
103,39,211.72,454.75,25.85,29.111,62.528,12.927,TP,40,0.139,0.489,0.508,-0.002,-0.139,-0.489
